agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
62145,,87598,2025-11-19,1376000,8,No disponible,1376,maricarmen9657233@viajes.cl,Tarrasa,,20,389,172000,AVE,2025-12-30,2025-12-30,,{},{},,"{Inca,Tarragona,Ferrol,""Santa Coloma de Gramanet""}",,,,,,,{},,,,,,,,,,{},
60796,Salida con Familia,78837,2025-02-01,464000,8,No disponible,464,siecbe470@viajes.cl,Ferrol,Rubí,,1088,58000,VRZ (Croacia),2025-07-19,2025-07-19,,"{""Aire acondicionado"",Comida,Agua}",{},,"{Pamplona,Huelva,Vitoria,""El Puerto de Santa María""}",,,,,,,{},,,,,,,,,,{},
58412,Salida con Familia,78888,2025-05-13,1040000,8,No disponible,1040,,Reus,Irún,24,2502,130000,ZSSK (Eslovaquia),2025-09-01,2025-09-02,,"{""Asientos reclinables"",Wifi,Comida,Agua,TV}",,,"{Jaén,Linares}",,,,,,,{},,,,,,,,,,{},
57419,Salida con Amigos,78897,2025-08-02,1729000,7,No disponible,1729,Samuelmenéndez181@viajes.cl,Guadalajara,,10,2573,247000,NS International,2026-01-19,2026-01-20,,"{Calefacción,Wifi,""Asientos reclinables"",TV,""Aire acondicionado""}",{},,"{Gijón,Leganés,Avilés,""Pozuelo de Alarcón"",""El Prat de LLobregat""}",,,,,,,{},,,,,,,,,,{},
61699,Aniversario,78900,2025-02-17,960000,,No disponible,960,Marisolmonroy204@viajes.cl,Arrecife,Santiago de Compostela,79,3400,120000,Amtrak,,2025-10-31,,,{},,"{Huelva,Fuengirola,Badalona,Fuengirola}",,,,,,,{},,,,,,,,,,{},
61911,Salida con Familia,78920,2025-06-21,3072000,8,No disponible,,sr.5449968@viajes.cl,Cáceres,Sevilla,31,2994,384000,ŽSSK (Eslovaquia),2026-08-09,2026-08-11,,"{Wifi,""Aire acondicionado"",""Asientos reclinables"",Baño,Agua,TV}",{},,{Guadalajara},,,,,,,{},,,,,,,,,,{},
62717,Vacaciones,78943,2025-01-06,832000,8,No disponible,832,grmáde153@viajes.cl,Talavera de la Reina,Orihuela,8,1956,104000,Renfe,2025-04-19,2025-04-20,,"{Baño,Comida,TV,""Asientos reclinables""}",{},,"{Vigo,""Mollet del Vallés"",Gijón,Inca,Arrecife}",,,,,,,{},,,,,,,,,,{},
,Vacaciones,78950,2025-01-27,896000,8,No disponible,-896,Joséloya848@viajes.cl,Orihuela,León,60,1807,112000,,2025-04-26,2025-04-27,,"{""Aire acondicionado"",Comida,TV,Baño}",{},,"{Tarrasa,Vigo}",,,,,,,{},,,,,,,,,,{},
62717,Vacaciones,78956,2025-04-03,1088000,,No disponible,1088,teresa812759@viajes.cl,León,Badajoz,,1120,136000,,2025-05-02,2025-05-02,,"{Wifi,""Aire acondicionado"",Calefacción}",,,"{Estepona,Granada,""Torrejón de Ardoz""}",,,,,,,{},,,,,,,,,,{},
60662,Salida con Amigos,78974,2025-05-02,198000,3,,,srmamani141@viajes.cl,Elda,Móstoles,,1856,66000,ŽFBH (Bosnia y Herzegovina),2026-04-11,2026-04-12,,"{Baño,TV,Comida,""Aire acondicionado""}",{},,"{Puertollano,Gandía}",,,,,,,{},,,,,,,,,,{},
60662,Salida con Amigos,78975,2025-09-02,1041000,3,No disponible,1041,Emiliofarías492@viajes.cl,Móstoles,Palma de Mallorca,52,3188,347000,ÖBB (Austria),2026-04-12,2026-04-14,,"{Calefacción,Wifi,TV,Agua,Baño,""Asientos reclinables""}",{},,"{""Castellón de la Plana"",Badalona,""La Coruña"",""San Sebastían de los Reyes""}",,,,,,,{},,,,,,,,,,{},
60662,Salida con Amigos,78976,2026-02-07,636000,3,No disponible,636,tebava486@viajes.cl,,Palma de Mallorca,25,4088,212000,NS International,2026-04-14,2026-04-16,,"{Baño,Comida,Calefacción,Wifi,""Aire acondicionado"",""Asientos reclinables"",TV}",{},,"{""Santa Coloma de Gramanet"",Tarrasa,Alcoy,Lérida,Cádiz}",,,,,,,{},,,,,,,,,,{},
59953,Cena de Trabajo,78982,2025-04-03,477000,3,No disponible,477,sr.9387177@viajes.cl,Motril,Sevilla,33,1979,159000,BDZ (Bulgaria),2025-04-20,2025-04-21,,"{TV,Calefacción,""Asientos reclinables"",Wifi}",{},,"{Valdemoro,Avilés,""Talavera de la Reina"",""Santa Lucía de Tirajana""}",,,,,,,,,,,,,,,,,{},
59953,Cena de Trabajo,78989,2025-04-20,255000,3,No disponible,255,anpubl651@viajes.cl,Sevilla,Lugo,88,2791,85000,ŽSSK (Eslovaquia),2025-04-27,2025-04-28,,"{Agua,Wifi,Baño,""Aire acondicionado"",Calefacción}",{},,"{""San Cristróbal de la Laguna""}",,,,,,,{},,,,,,,,,,{},
59507,Cena de Trabajo,78996,2025-06-24,1216000,8,No disponible,1216,rosa4990751@viajes.cl,Talavera de la Reina,Vigo,66,1608,152000,ŽFBH (Bosnia y Herzegovina),,2025-08-04,,"{Wifi,Comida,""Aire acondicionado"",Agua}",{},,"{Orihuela,""Jerez de la Frontera"",Oviedo,Fuenlabrada}",,,,,,,{},,,,,,,,,,{},
60046,Aniversario,79011,2025-01-02,1085000,7,No disponible,1085,raesca493@viajes.cl,Huelva,Motril,95,2659,155000,HŽ (Croacia),2025-01-08,2025-01-09,,"{Agua,""Asientos reclinables"",Wifi,Calefacción,Baño}",{},,"{Coslada,Reus,Marbella,Madrid}",,,,,,,{},,,,,,,,,,{},
60046,Aniversario,79017,,-861000,7,No disponible,861,,Motril,Telde,31,3199,123000,ŽSSK (Eslovaquia),2025-01-14,2025-01-16,,,{},,"{Gerona,Segovia,Cartagena,Gecho}",,,,,,,{},,,,,,,,,,{},
57046,Cena de Trabajo,79044,2025-01-07,534000,3,No disponible,534,Adelasegovia884@viajes.cl,Valladolid,Gandía,93,2023,178000,MÁV (Hungría),2025-04-24,2025-04-25,,"{TV,Comida,""Asientos reclinables"",Wifi}",{},,"{Manresa,Valladolid,Torrelavega,""San Sebastián"",Orihuela}",,,,,,,{},,,,,,,,,,{},
64296,Salida con Familia,79067,2026-02-10,968000,8,No disponible,968,Jacobodelgadillo820@viajes.cl,Parla,Orihuela,53,261,121000,SNCB (Bélgica),2026-04-08,2026-04-08,,{},{},,"{""Santa Cruz de Tenerife"",Viladecans,""La Coruña"",Alcobendas}",,,,,,,{},,,,,,,,,,{},
64296,Salida con Familia,79070,2025-03-16,-3360000,8,No disponible,3360,mavega737@viajes.cl,,Santa Coloma de Gramanet,41,4156,420000,Italo,2026-04-10,2026-04-12,,"{Wifi,Comida,Calefacción,TV,""Aire acondicionado"",Baño,""Asientos reclinables""}",{},,{Albacete},,,,,,,{},,,,,,,,,,{},
56732,,79081,2025-08-05,254000,,No disponible,254,Gilbertosoria980@viajes.cl,Gecho,Santa Lucía de Tirajana,24,3949,254000,CD (República Checa),2026-10-08,2026-10-10,,"{Calefacción,Comida,Wifi,Agua,TV,Baño,""Aire acondicionado""}",{},,"{Sabadell,Murcia,Vitoria,""El Prat de LLobregat""}",,,,,,,{},,,,,,,,,,{},
56732,Salida con Amigos,79087,2026-05-22,193000,1,No disponible,193,grmáde153@viajes.cl,Santa Lucía de Tirajana,,8,2458,193000,Italo,2026-10-15,2026-10-16,,"{Calefacción,Baño,Comida,""Asientos reclinables"",Agua}",{},,"{""San Fernando"",Gerona,Telde,Gijón,""San Cristróbal de la Laguna""}",,,,,,,{},,,,,,,,,,{},
56732,Salida con Amigos,79094,2026-05-09,147000,1,No disponible,-147,,,Orihuela,,1090,,ÖBB (Austria),2026-10-22,2026-10-22,,"{Wifi,TV,""Asientos reclinables""}",{},,"{""El Ejido"",Jaén,Huelva}",,,,,,,{},,,,,,,,,,{},
59943,Vacaciones,79117,2025-02-23,900000,9,No disponible,900,sta.4160875@viajes.cl,Vitoria,Puertollano,12,910,-100000,CD (República Checa),2025-10-15,,,"{Comida,Wifi,""Asientos reclinables""}",{},,"{Toledo,Lérida}",,,,,,,{},,,,,,,,,,{},
64137,Cena de Trabajo,79160,2025-01-05,39000,1,No disponible,39,Sta.negrón956@viajes.cl,Torrevieja,Alcalá de Guadaira,40,363,39000,SBB (Suiza),2025-01-12,2025-01-12,,,{},,"{Puertollano,Sabadell,Benalmádena,Torremolinos}",,,,,,,{},,,,,,,,,,{},
61071,Cena de Trabajo,79174,2025-01-29,1974000,7,No disponible,1974,Claudioaragón524@viajes.cl,Cuenta,León,90,2450,282000,ŽSSK (Eslovaquia),,2025-04-02,,"{TV,""Asientos reclinables"",""Aire acondicionado"",Baño,Agua}",{},,"{Vigo,""Pozuelo de Alarcón"",Burgos,Elche}",,,,,,,{},,,,,,,,,,,
61071,Cena de Trabajo,79176,,693000,7,No disponible,693,crnách772@viajes.cl,León,Alicante,92,1219,99000,TGV (SNCF),2025-04-03,2025-04-03,,"{""Aire acondicionado"",Wifi,Comida}",{},,"{Torrelavega,""San Cristróbal de la Laguna"",""Chiclana de la Frontera"",Tarragona,Sabadell}",,,,,,,{},,,,,,,,,,{},
65182,Cena de Trabajo,79181,2025-01-13,232000,4,No disponible,232,josé6774317@viajes.cl,Madrid,San Sebastián,23,1178,58000,Amtrak,2025-02-07,2025-02-07,,"{Wifi,Comida,""Asientos reclinables""}",,,"{Estepona,Marbella}",,,,,,,{},,,,,,,,,,{},
61312,Salida con Familia,79191,2026-03-02,1740000,6,No disponible,1740,luis2971637@viajes.cl,Collado Villalba,Mollet del Vallés,34,2887,290000,ZSSK (Eslovaquia),2026-08-05,2026-08-07,,"{""Asientos reclinables"",Agua,""Aire acondicionado"",Wifi,Baño,Comida}",{},,"{Logroño,Baracaldo,Oviedo,Badalona}",,,,,,,{},,,,,,,,,,{},
55943,Salida con Familia,79231,2025-01-31,1425000,5,No disponible,1425,mavega737@viajes.cl,Vitoria,San Fernando,26,3974,285000,Eurostar,2026-05-20,2026-05-22,,"{TV,Agua,Baño,Comida,Calefacción,Wifi,""Asientos reclinables""}",{},,"{""Alcalá de Henares""}",,,,,,,{},,,,,,,,,,{},
56485,Cena de Trabajo,79257,2025-03-25,1274000,7,No disponible,1274,Sr.bañuelos530@viajes.cl,Toledo,Sagunto,46,1820,182000,TGV (SNCF),2026-05-24,2026-05-25,,"{""Aire acondicionado"",TV,Comida,Wifi}",{},,{Madrid},,,,,,,{},,,,,,,,,,{},
56485,Cena de Trabajo,79259,2025-07-09,434000,7,No disponible,434,maqupe596@viajes.cl,Marbella,Torremolinos,12,1779,62000,Eurostar,2026-05-25,2026-05-26,,"{Agua,Wifi,Calefacción,Baño}",{},,"{Valladolid,Mijas,Gijón}",,,,,,,{},,,,,,,,,,{},
61250,Cena de Trabajo,79277,2025-08-16,995000,5,No disponible,995,Sta.duarte965@viajes.cl,Pamplona,,67,546,199000,SBB (Suiza),2026-05-04,,,{},{},,"{""Jerez de la Frontera"",Granollers,Sabadell}",,,,,,,{},,,,,,,,,,{},
61250,Cena de Trabajo,79285,,1190000,5,No disponible,1190,dalecr689@viajes.cl,Almería,Alcoy,32,2224,,Eurostar,2026-05-11,2026-05-12,,"{""Asientos reclinables"",Baño,Wifi,TV,Calefacción}",{},,"{""Cerdañola del Vallés"",Gandía,Parla}",,,,,,,{},,,,,,,,,,{},
66274,Salida con Familia,79298,,342000,3,No disponible,342,joedmaza372@viajes.cl,Castellón de la Plana,Murcia,20,2390,114000,BDZ (Bulgaria),2025-10-01,2025-10-02,,"{Comida,Wifi,Baño,""Asientos reclinables"",""Aire acondicionado""}",{},,"{Jaén,Mijas,Gecho,Gecho}",,,,,,,{},,,,,,,,,,{},
66274,Salida con Familia,79299,2025-03-19,288000,3,No disponible,288,genade978@viajes.cl,Murcia,Estepona,90,1863,96000,ZS (Eslovenia),2025-10-02,,,"{""Asientos reclinables"",Comida,Calefacción,Agua}",{},,"{""Pozuelo de Alarcón""}",,,,,,,{},,,,,,,,,,{},
66471,Aniversario,79302,,369000,9,No disponible,369,vivemo487@viajes.cl,Arrecife,Puertollano,80,166,-41000,TGV (SNCF),2026-08-29,2026-08-29,,{},{},,"{Valencia,Cuenta}",,,,,,,{},,,,,,,,,,{},
57190,Aniversario,79317,2025-08-11,890000,,No disponible,890,jalear437@viajes.cl,Santa Lucía de Tirajana,Cornellá de Llobregat,98,2111,178000,Renfe,,,,"{Wifi,""Asientos reclinables"",Agua,Calefacción}",{},,"{""Alcalá de Henares"",Orihuela,Marbella,Gecho}",,,,,,,{},,,,,,,,,,{},
56338,Salida con Amigos,79337,2025-01-21,1161000,9,No disponible,1161,maría4547699@viajes.cl,Orihuela,Getafe,42,3016,129000,SNCB (Bélgica),2025-01-27,2025-01-29,,"{""Asientos reclinables"",TV,Comida,Wifi,Calefacción,""Aire acondicionado""}",{},,"{Ponferrada,Mijas}",,,,,,,{},,,,,,,,,,{},
64429,Aniversario,79352,2025-12-02,,8,No disponible,752,Gabrielahidalgo828@viajes.cl,Benidorm,Chiclana de la Frontera,55,751,-94000,SBB (Suiza),2026-09-04,2026-09-04,,"{Agua,TV,Wifi}",{},,"{""Castellón de la Plana"",Cáceres,Arrecife,Fuengirola}",,,,,,,{},,,,,,,,,,{},
64429,Aniversario,79353,2025-01-06,520000,8,No disponible,520,dolores8554213@viajes.cl,Chiclana de la Frontera,San Fernando,45,1001,65000,CP (Portugal),2026-09-04,2026-09-04,,"{""Asientos reclinables"",Wifi,Comida}",{},,{Tarrasa},,,,,,,{},,,,,,,,,,{},
59790,,79402,2025-03-26,520000,4,No disponible,-520,esgudu455@viajes.cl,Bilbao,Collado Villalba,76,509,130000,NSB (Noruega),2025-04-04,2025-04-04,,{},{},,"{Paterna,""San Sebastián"",""Palma de Mallorca""}",,,,,,,{},,,,,,,,,,{},
60295,Aniversario,79408,2025-06-25,140000,2,No disponible,140,Adrianapagan314@viajes.cl,Lugo,Segovia,31,893,70000,ZSSK (Eslovaquia),2026-03-24,2026-03-24,,"{""Aire acondicionado"",Wifi,Calefacción}",{},,"{Viladecans,Pontevedra}",,,,,,,{},,,,,,,,,,{},
63981,Aniversario,79427,2025-09-22,192000,,No disponible,192,silvia691821@viajes.cl,Granollers,Viladecans,78,1074,48000,VR (Finlandia),2025-10-04,2025-10-04,,"{TV,Agua,Baño}",{},,{Burgos},,,,,,,{},,,,,,,,,,{},
63981,Aniversario,79432,2025-05-05,736000,4,No disponible,736,madecamavi101@viajes.cl,Reus,Inca,,308,184000,CD (República Checa),2025-10-07,,,{},{},,{Coslada},,,,,,,{},,,,,,,,,,{},
61017,Cena de Trabajo,79489,2025-06-05,738000,6,No disponible,,Albertoocasio669@viajes.cl,Torrejón de Ardoz,Motril,93,1062,,Italo,2025-06-19,2025-06-19,,"{TV,""Aire acondicionado"",""Asientos reclinables""}",{},,"{Córdoba,Getafe,Mataró,Málaga}",,,,,,,{},,,,,,,,,,{},
61017,Cena de Trabajo,79493,2025-05-03,864000,6,No disponible,,Maríavergara975@viajes.cl,Motril,Tarragona,62,463,144000,ZS (Eslovenia),2025-06-22,2025-06-22,,{},{},,{Torrelavega},,,,,,,{},,,,,,,,,,{},
61929,Aniversario,79513,2025-06-23,2000000,10,No disponible,2000,Andrésvalencia995@viajes.cl,San Sebastían de los Reyes,El Puerto de Santa María,66,1927,200000,Eurostar,2025-09-28,2025-09-29,,"{Comida,Wifi,Agua,Baño}",{},,"{Ávila,Torremolinos,Parla,Manresa,""Sanlúcar de Barrameda""}",,,,,,,{},,,,,,,,,,{},
64411,Vacaciones,79561,2025-03-13,3150000,10,No disponible,3150,naalmu963@viajes.cl,Palma de Mallorca,Granada,30,2912,,Nederlandse Sp,2025-05-22,,,"{""Asientos reclinables"",TV,Comida,Agua,Wifi,Calefacción}",{},,"{Vigo,Bilbao}",,,,,,,{},,,,,,,,,,{},
64411,Vacaciones,79570,2025-03-16,740000,10,No disponible,740,ana4177960@viajes.cl,Logroño,Córdoba,59,1517,74000,VR (Finlandia),2025-06-01,2025-06-02,,"{Wifi,""Asientos reclinables"",Comida,Calefacción}",{},,"{Madrid,""San Fernando"",""Sanlúcar de Barrameda"",Paterna,Valdemoro}",,,,,,,{},,,,,,,,,,{},
65712,Vacaciones,79596,2026-01-16,-384000,1,No disponible,384,rafael4030256@viajes.cl,Las Palmas de Gran Canaria,Parla,74,,384000,,2026-05-15,2026-05-17,,"{TV,Calefacción,Wifi,""Asientos reclinables"",Agua,Baño,""Aire acondicionado""}",{},,"{Móstoles,Arrecife}",,,,,,,{},,,,,,,,,,{},
65712,Vacaciones,79597,2025-05-25,238000,1,No disponible,238,Gilbertosoria980@viajes.cl,Parla,Torremolinos,68,3493,,BDZ (Bulgaria),2026-05-17,2026-05-19,,"{Agua,""Asientos reclinables"",Wifi,Baño,Calefacción,""Aire acondicionado""}",{},,"{""Santa Lucía de Tirajana"",""Dos Hermanas"",Jaén,Sabadell}",,,,,,,{},,,,,,,,,,{},
65712,Vacaciones,79598,2025-07-15,274000,1,No disponible,274,Martínesquibel775@viajes.cl,Torremolinos,Mollet del Vallés,26,3549,274000,TGV (SNCF),2026-05-19,2026-05-21,,"{Comida,Baño,TV,Calefacción,""Aire acondicionado"",""Asientos reclinables""}",{},,"{Tarragona,Reus,Viladecans}",,,,,,,{},,,,,,,,,,{},
63288,Aniversario,79628,2025-02-06,900000,,No disponible,900,robelo841@viajes.cl,Alcorcón,Elda,40,1934,180000,NS International,2025-04-11,2025-04-12,,"{TV,Wifi,Baño,Comida}",{},,"{Majadahonda,Toledo,Viladecans,Valencia,Mataró}",,,,,,,{},,,,,,,,,,{},
56919,Aniversario,79661,2026-07-01,-446000,1,No disponible,446,maría165242@viajes.cl,Benalmádena,Sagunto,7,3856,446000,SJ (Suecia),2026-09-13,2026-09-15,,"{Agua,""Asientos reclinables"",Calefacción,TV,Wifi,Baño,Comida}",,,"{Torremolinos,Alcorcón,Badalona,Ponferrada,Fuengirola}",,,,,,,{},,,,,,,,,,{},
