agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
55892,Salida con Familia,78839,2025-01-08,801000,9,No disponible,801,Dianafarías798@viajes.cl,,Murcia,32,838,89000,Crucero del Norte,2025-07-29,2025-07-29,Cama,"{Wifi,""Aire acondicionado"",""Asientos reclinables""}",,,{},,,,,,,,,,,,,,,,,,
60171,Salida con Amigos,78852,2025-03-17,670000,,No disponible,670,Sra.montaño428@viajes.cl,Alcalá de Guadaira,Gandía,41,4214,134000,ADO,2025-12-20,2025-12-22,Cama,"{Wifi,""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,,
62775,Cena de Trabajo,78858,2025-04-04,69000,1,No disponible,69,stjarabe770@viajes.cl,Benalmádena,,,3409,69000,Via Bariloche,2026-07-25,2026-07-27,Cama,"{Calefacción,TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
62775,Cena de Trabajo,78859,2025-11-24,182000,1,No disponible,182,Sta.rocha539@viajes.cl,,San Sebastián,,1356,,Crucero del Norte,2026-07-27,2026-07-27,Cama,"{Baño,""Aire acondicionado"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
62038,Salida con Amigos,78860,2025-02-28,,5,,310,srjomasodu847@viajes.cl,Alcalá de Guadaira,Molina de Segura,41,1863,62000,Damas,2026-05-15,2026-05-16,Cama,"{Comida,Agua,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
62038,,78862,2026-04-16,315000,5,No disponible,315,Anasaldivar985@viajes.cl,Orihuela,Torremolinos,31,808,63000,Pullman Bus,2026-05-17,2026-05-17,Cama,"{Comida,TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
62032,Salida con Familia,78875,2025-05-15,-552000,8,No disponible,552,sta.8501502@viajes.cl,Roquetas de Mar,Santander,50,4200,69000,Monbus,2026-04-07,2026-04-09,Cama,"{Wifi,Calefacción,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
56813,Salida con Familia,78876,2025-04-25,195000,3,,195,maelqubu754@viajes.cl,Burgos,Gandía,42,2714,65000,Crucero del Norte,,2025-05-17,Cama,"{TV,Agua,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,Salida con Familia,78877,2025-02-01,213000,3,No disponible,213,juan8830456@viajes.cl,Gandía,Jerez de la Frontera,43,1513,71000,BoltBus,2025-05-17,2025-05-18,Cama,"{""Aire acondicionado"",Baño,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
63657,Aniversario,78909,2025-02-08,100000,2,No disponible,100,francisco1743593@viajes.cl,Ferrol,Granada,38,423,50000,Plusmar,,2025-08-14,Semi-cama,"{Agua,Wifi,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
63657,Aniversario,78911,2025-03-19,166000,2,No disponible,166,,,Sevilla,32,2906,83000,Pullman Bus,2025-08-15,2025-08-17,Cama,"{Agua,Comida,TV}",{},,{},,,,,,,,,,,,,,,,,{},
64282,Salida con Amigos,78912,2025-06-12,518000,7,No disponible,518,Salvadorcarrasco712@viajes.cl,Cuenta,Hospitalet de LLobregat,36,2329,74000,Megabus,2026-04-28,,Cama,"{""Asientos reclinables"",Wifi,Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
61239,Salida con Amigos,78913,2026-04-08,309000,3,No disponible,309,esurne394@viajes.cl,Jaén,Elche,38,4262,-103000,Buses Bio Bio,2026-08-18,2026-08-20,Cama,"{""Asientos reclinables"",Baño,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
59818,Cena de Trabajo,78927,2025-08-13,744000,6,No disponible,744,jaime9567571@viajes.cl,Móstoles,,45,3913,124000,Socibus,2026-03-21,2026-03-23,Cama,"{""Asientos reclinables"",""Aire acondicionado"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
59818,Cena de Trabajo,78931,2025-10-14,108000,6,No disponible,108,irpipi229@viajes.cl,Parla,El Ejido,49,192,,Megabus,2026-03-26,2026-03-26,Normal,"{Baño,""Asientos reclinables"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
60876,Aniversario,78940,2026-02-17,312000,3,No disponible,312,lesama482@viajes.cl,Alcobendas,Cuenta,40,1507,104000,Condor Bus,,,Cama,"{Calefacción,""Asientos reclinables"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
60876,Aniversario,78941,2026-01-28,258000,3,No disponible,258,pagaba879@viajes.cl,Cuenta,Santa Coloma de Gramanet,43,2241,86000,BoltBus,2026-06-30,2026-07-01,Cama,"{TV,Baño,Calefacción}",,,{},,,,,,,,,,,,,,,,,{},
56112,,78998,2025-10-16,-696000,8,No disponible,696,Sr.batista377@viajes.cl,Zamora,Valdemoro,43,4223,87000,Buses Bio Bio,2026-10-06,2026-10-08,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
63051,Cena de Trabajo,79000,2025-09-05,118000,2,No disponible,,julio8207159@viajes.cl,Chiclana de la Frontera,Santander,33,3803,59000,,2025-11-24,2025-11-26,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
66365,Salida con Familia,79002,2025-08-05,777000,7,No disponible,777,Sra.carrera208@viajes.cl,Cartagena,Bilbao,42,3691,111000,Plusmar,2025-10-31,2025-11-02,Cama,"{Calefacción,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
66365,Salida con Familia,79003,2025-08-31,721000,7,No disponible,721,Lorenzoiglesias999@viajes.cl,Bilbao,,44,3664,103000,,2025-11-02,2025-11-04,Cama,"{Wifi,TV,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
59724,Cena de Trabajo,79061,2025-02-03,112000,1,No disponible,112,víctor2467652@viajes.cl,Alcobendas,Alcalá de Henares,,2758,112000,ADO,2026-10-15,2026-10-16,Cama,"{""Aire acondicionado"",Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
65530,Vacaciones,79046,2025-11-08,528000,3,No disponible,528,sagulo991@viajes.cl,Rubí,Lugo,49,1447,176000,Andesmar,2025-12-14,2025-12-15,Cama,"{TV,Baño,Comida}",{},,{},,,,,,,,,,,,,,,,,{},
65530,Vacaciones,79047,2025-08-19,258000,3,No disponible,258,sremleol343@viajes.cl,Lugo,Hospitalet de LLobregat,45,854,86000,Buses Bio Bio,2025-12-15,2025-12-15,Cama,"{Wifi,""Aire acondicionado"",Comida}",{},,{},,,,,,,,,,,,,,,,,{},
63474,Salida con Amigos,79056,2025-11-01,1194000,6,No disponible,1194,guillermo9411783@viajes.cl,,Zaragoza,35,3991,199000,,2026-09-02,2026-09-04,Cama,"{Calefacción,""Aire acondicionado"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
59724,Cena de Trabajo,79062,2025-12-02,104000,1,No disponible,104,,Alcalá de Henares,Murcia,34,2370,104000,,,2026-10-17,Cama,"{Wifi,Baño,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
62318,Cena de Trabajo,79073,2025-01-28,819000,9,No disponible,819,srferova429@viajes.cl,Sanlúcar de Barrameda,Barcelona,35,1474,91000,Omnibus de México,2025-05-10,2025-05-11,Cama,"{Wifi,Comida,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
65152,Cena de Trabajo,79079,2025-03-30,96000,6,No disponible,-96,sta.7294406@viajes.cl,Pozuelo de Alarcón,Elche,42,154,16000,Omnibus de México,2025-11-02,2025-11-02,Normal,"{Wifi,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
65152,Cena de Trabajo,79080,2025-07-10,714000,6,No disponible,714,Ramiroorozco712@viajes.cl,Elche,Móstoles,37,,,Flecha Bus,2025-11-02,2025-11-02,Cama,"{""Aire acondicionado"",Baño,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
60339,Aniversario,79115,2025-01-06,98000,2,No disponible,98,isropi708@viajes.cl,Cádiz,Gecho,50,183,49000,Condor Bus,2025-07-14,2025-07-14,Normal,"{Baño,""Asientos reclinables"",Agua}",,,{},,,,,,,{},,,,,,,,,,{},
66256,Cena de Trabajo,79135,2025-09-07,1080000,9,No disponible,1080,Sta.mondragón980@viajes.cl,Badajoz,Gandía,35,3228,120000,Omnibus de México,2026-03-01,2026-03-03,Cama,"{Agua,Calefacción,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
64010,Salida con Amigos,79199,,385000,7,No disponible,385,claudio5915903@viajes.cl,Sagunto,Paterna,31,1195,55000,Buses Bio Bio,2026-04-05,2026-04-05,Cama,"{Comida,TV,Baño}",{},,{},,,,,,,{},,,,,,,,,,,
64010,Salida con Amigos,79200,2026-02-07,1141000,,No disponible,1141,Maríarubio434@viajes.cl,,León,31,1234,163000,Primera Plus,2026-04-05,2026-04-05,Cama,"{Agua,Comida,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,79202,2025-12-02,679000,7,No disponible,679,namaol607@viajes.cl,Murcia,Cáceres,,2950,97000,Turbus,2026-04-09,2026-04-11,Cama,"{Comida,Agua,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
65847,Vacaciones,82826,2025-06-14,99000,1,,99,,Salamanca,Lugo,44,3422,99000,ADO,2025-11-08,2025-11-10,Cama,"{Calefacción,""Aire acondicionado"",Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
60119,Salida con Amigos,79203,2025-02-02,721000,7,No disponible,721,Estelasauceda957@viajes.cl,Cáceres,Cuenta,44,2332,103000,ETN Turistar,2026-04-11,2026-04-12,Cama,"{Agua,Baño,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
60119,Salida con Amigos,79211,2025-03-05,420000,7,No disponible,420,Federicogálvez952@viajes.cl,Cuenta,Linares,37,2573,60000,Monbus,2026-04-19,2026-04-20,Cama,"{Baño,Wifi,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
64236,Salida con Familia,79212,2025-04-23,903000,7,No disponible,903,alraga536@viajes.cl,Avilés,Alcobendas,35,1093,129000,Chevallier,2025-06-17,,Cama,"{Calefacción,""Aire acondicionado"",Agua}",{},,{},,,,,,,,,,,,,,,,,,
64236,Salida con Familia,79213,2025-05-04,854000,7,No disponible,854,cristobal9956481@viajes.cl,Alcobendas,Palma de Mallorca,49,517,122000,Andesmar,2025-06-17,2025-06-17,Semi-cama,"{""Asientos reclinables"",TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
64236,Salida con Familia,79219,2025-03-25,1043000,7,No disponible,1043,Alfonsovanegas280@viajes.cl,Palma de Mallorca,Ceuta,50,555,149000,Buses Bio Bio,2025-06-22,,Cama,"{Baño,""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
59753,Vacaciones,79237,2025-06-12,55000,1,No disponible,55,Maríamaestas443@viajes.cl,Vigo,Elche,40,1976,55000,Condor Bus,2025-10-05,2025-10-06,Cama,"{Agua,TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
60294,,79269,2025-09-21,186000,2,No disponible,186,Sta.abrego130@viajes.cl,Tarrasa,Dos Hermanas,40,2407,,,2026-09-23,2026-09-24,Cama,"{Baño,Agua,""Asientos reclinables""}",,,{},,,,,,,,,,,,,,,,,{},
60294,Vacaciones,79270,2025-02-27,124000,2,No disponible,124,diana5279558@viajes.cl,Dos Hermanas,Getafe,38,2672,62000,Flecha Bus,2026-09-24,2026-09-25,Cama,"{""Asientos reclinables"",Baño,Calefacción}",,,{},,,,,,,{},,,,,,,,,,{},
,Salida con Familia,79297,2025-05-23,270000,5,No disponible,270,concepción1161816@viajes.cl,Santander,San Cristróbal de la Laguna,48,262,,Crucero del Norte,2025-08-04,2025-08-04,Semi-cama,,{},,{},,,,,,,{},,,,,,,,,,{},
56374,Salida con Familia,79301,2025-06-20,252000,2,No disponible,252,santiago3935258@viajes.cl,Cerdañola del Vallés,Ávila,34,592,,ADO,2025-09-11,2025-09-11,Semi-cama,"{Calefacción,""Asientos reclinables"",TV}",{},,{},,,,,,,{},,,,,,,,,,{},
56827,Aniversario,79307,2026-01-08,1440000,,No disponible,,racofl956@viajes.cl,Arrecife,Torremolinos,44,1586,180000,BoltBus,,2026-10-30,Cama,"{Comida,Baño,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
61525,Salida con Amigos,79318,2025-03-17,1485000,9,No disponible,1485,lirolo275@viajes.cl,,Majadahonda,,680,165000,FlixBus,2025-03-30,,Cama,"{TV,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
61525,Salida con Amigos,79320,2025-03-15,315000,9,No disponible,315,Cristobalaponte610@viajes.cl,Majadahonda,Badalona,36,201,35000,EME Bus,2025-03-31,2025-03-31,Normal,"{Comida,Calefacción,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
61525,Salida con Amigos,79323,2025-03-08,1647000,9,No disponible,1647,Victoriamojica517@viajes.cl,Badalona,,33,1228,183000,Socibus,2025-04-02,2025-04-02,Cama,"{TV,""Aire acondicionado"",Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
60506,Aniversario,79331,2025-05-02,-400000,2,No disponible,,Sra.deleón890@viajes.cl,Cáceres,Rubí,43,651,-200000,JetSur,2025-11-16,2025-11-16,Cama,"{""Asientos reclinables"",Wifi,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
60506,Aniversario,79332,2025-03-17,342000,2,No disponible,-342,gregorio4266951@viajes.cl,Rubí,Mollet del Vallés,37,3350,171000,Pullman Bus,2025-11-16,2025-11-18,Cama,"{Wifi,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
60506,Aniversario,79333,2025-09-29,340000,2,No disponible,340,Lucasduarte883@viajes.cl,Mollet del Vallés,Burgos,47,2771,170000,Flecha Bus,2025-11-18,2025-11-19,Cama,"{Calefacción,TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
58351,Vacaciones,79336,2025-09-10,-945000,7,No disponible,945,Luisvera478@viajes.cl,Logroño,Gerona,,2737,135000,JetSur,2026-06-05,2026-06-06,Cama,"{""Asientos reclinables"",Agua,Baño}",,,{},,,,,,,{},,,,,,,,,,,
61177,Salida con Amigos,79354,2026-06-07,126000,2,No disponible,126,sra.7697392@viajes.cl,Ceuta,Palma de Mallorca,50,467,63000,ETN Turistar,2026-10-14,2026-10-14,Semi-cama,"{Comida,Calefacción,Baño}",{},,,,,,,,,{},,,,,,,,,,{},
61177,Salida con Amigos,79358,2026-08-29,158000,2,No disponible,158,stfetrde316@viajes.cl,Palma de Mallorca,La Línea de la Concepción,30,1838,79000,Monbus,2026-10-17,2026-10-18,Cama,"{Calefacción,""Asientos reclinables"",Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
62401,Vacaciones,79363,,44000,2,No disponible,44,arradeje840@viajes.cl,Torremolinos,Lugo,48,271,22000,Plusmar,2026-09-22,2026-09-22,Semi-cama,"{TV,Wifi,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
62695,Cena de Trabajo,79370,2025-03-18,588000,3,No disponible,588,streviso334@viajes.cl,Fuenlabrada,Jerez de la Frontera,41,2967,196000,,2026-06-05,2026-06-07,Cama,"{Comida,""Aire acondicionado"",""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
57677,Salida con Amigos,79386,2025-08-13,1253000,,No disponible,1253,Sra.suárez393@viajes.cl,Dos Hermanas,Pozuelo de Alarcón,49,1904,179000,Via Bariloche,2025-09-24,2025-09-25,Cama,"{Wifi,TV,Baño}",{},,,,,,,,,{},,,,,,,,,,{},
60235,Vacaciones,79399,2025-09-08,-891000,9,No disponible,891,Sr.solís801@viajes.cl,El Prat de LLobregat,Jaén,43,1230,99000,Buses Nilahue,2026-04-22,2026-04-22,Cama,"{Agua,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
59369,Salida con Familia,79401,2025-10-26,36000,6,No disponible,36,srvilena273@viajes.cl,Granollers,Granollers,46,181,6000,Buses Romani,2026-08-31,2026-08-31,Normal,"{Comida,TV,Agua}",,,{},,,,,,,{},,,,,,,,,,{},
65359,Salida con Amigos,79419,2025-01-17,1296000,8,No disponible,1296,Sr.barraza627@viajes.cl,Chiclana de la Frontera,Rivas-Vaciamadrid,37,2184,-162000,Buses Romani,2025-05-30,2025-05-31,Cama,"{Comida,Agua,""Aire acondicionado""}",{},,{},,,,,,,,,,,,,,,,,{},
64738,Salida con Familia,79436,2025-05-27,835000,5,No disponible,835,,San Fernando,Cerdañola del Vallés,38,3453,167000,Flecha Bus,2025-09-29,2025-10-01,Cama,"{""Asientos reclinables"",Comida,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
64738,Salida con Familia,79437,2025-02-13,220000,5,No disponible,220,sranlusagu985@viajes.cl,Cerdañola del Vallés,Badajoz,34,467,44000,Via Bariloche,2025-10-01,2025-10-01,Cama,"{TV,""Aire acondicionado"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
59745,Cena de Trabajo,79443,2025-04-27,202000,2,No disponible,202,,Móstoles,Irún,,3655,101000,Pullman Bus,2025-08-13,,Cama,"{Baño,Wifi,TV}",,,{},,,,,,,{},,,,,,,,,,{},
59745,,79445,2025-02-18,230000,2,No disponible,230,marilu4352550@viajes.cl,Irún,San Fernando,43,4117,115000,El Rápido Internacional,,2025-08-18,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
58632,Cena de Trabajo,79449,2025-01-08,1413000,9,No disponible,1413,Sta.deleón608@viajes.cl,Leganés,Granollers,45,3591,157000,Flecha Bus,2025-01-24,2025-01-26,Cama,"{Calefacción,Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
