agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
63963,Aniversario,78793,2026-05-06,144000,8,No disponible,-144,,,,48,,,Flight Centre Travel Group,,,,{},{},,{},,Torremolinos,,,,,{},,,Aventúrate en la montaña,,,,Aventura,1,18000,{},2026-06-14
66032,Cena de Trabajo,78800,,594000,6,No disponible,594,,,,46,,,Apple Leisure Group,,,,{},{},,{},,Guadalajara,,,,,{},,,Relájate en la playa,,,,Excursión,5,99000,{},2026-01-13
66032,Cena de Trabajo,78804,2025-12-05,-216000,6,No disponible,216,,,,45,,,Thomas Cook,,,,{},{},,{},,Zamora,,,,,{},,,Descubre la gastronomía local,,,,Tour,5,36000,{},2026-01-16
64406,Cena de Trabajo,78813,2025-01-09,-630000,9,No disponible,630,,,,5,,,Booking Holdings,,,,{},{},,{},,Valdemoro,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,,70000,{},2025-01-13
55808,Cena de Trabajo,78817,2025-07-11,72000,2,No disponible,72,,,,12,,,Booking Holdings,,,,{},{},,{},,Ferrol,,,,,{},,,Aventúrate en la montaña,,,,Aventura,5,36000,{},
60607,Salida con Amigos,78847,2025-05-25,612000,9,No disponible,612,,,,3,,,,,,,{},{},,{},,Gecho,,,,,{},,,Relájate en la playa,,,,Aventura,4,68000,{},2025-06-11
60607,Salida con Amigos,78848,2025-03-02,-783000,9,No disponible,783,,,,31,,,Flight Centre Travel Group,,,,{},{},,{},,Gecho,,,,,{},,,Aventúrate en la montaña,,,,Aventura,5,87000,{},2025-06-12
60171,,78855,2025-02-24,405000,5,No disponible,405,,,,11,,,Kuoni,,,,{},{},,{},,Gandía,,,,,{},,,Aventúrate en la montaña,,,,Excursión,2,,{},2025-12-24
60171,Salida con Amigos,78856,2025-12-01,60000,,No disponible,60,,,,,,,BCD Travel,,,,{},{},,{},,Gandía,,,,,{},,,Aventúrate en la montaña,,,,Aventura,3,12000,{},2025-12-25
62038,Salida con Amigos,78867,2025-07-14,500000,,,500,,,,35,,,Luxury Escapes,,,,{},{},,{},,Torremolinos,,,,,{},,,Relájate en la playa,,,,Visita,2,100000,{},2026-05-21
58412,Salida con Familia,78885,2025-02-08,,8,No disponible,632,,,,31,,,Apple Leisure Group,,,,{},{},,{},,Reus,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,7,-79000,{},2025-08-29
58412,Salida con Familia,78887,2025-07-12,528000,8,No disponible,528,,,,43,,,Exodus Travels,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Aventura,2,66000,{},2025-08-31
62701,Cena de Trabajo,78892,,207000,3,No disponible,207,,,,46,,,Apple Leisure Group,,,,,{},,,,Valencia,,,,,{},,,Relájate en la playa,,,,Visita,3,69000,{},2025-08-14
57419,Salida con Amigos,78899,2025-08-07,35000,7,No disponible,,,,,42,,,Globus,,,,{},{},,{},,Tarrasa,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,2,5000,{},2026-01-21
61699,Aniversario,78904,2025-09-12,128000,8,No disponible,128,,,,4,,,American Express Global Business Travel,,,,{},{},,{},,Roquetas de Mar,,,,,{},,,Aventúrate en la montaña,,,,Excursión,4,-16000,{},2025-11-04
61699,Aniversario,78906,2025-09-19,584000,8,No disponible,584,,,,26,,,Insight Vacations,,,,{},,,{},,,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,2,73000,{},2025-11-06
61239,Salida con Amigos,78915,2025-01-08,153000,3,No disponible,-153,,,,42,,,CWT,,,,{},{},,{},,,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,6,51000,{},2026-08-21
61239,Salida con Amigos,78917,2025-05-10,,3,,225,,,,11,,,Civitatis,,,,{},{},,{},,Elche,,,,,{},,,,,,,Paseo,3,,{},2026-08-23
61239,Salida con Amigos,78919,2025-03-18,204000,3,No disponible,,,,,24,,,Viator,,,,{},,,{},,Elche,,,,,{},,,Aventúrate en la montaña,,,,Excursión,5,68000,{},2026-08-25
61911,,78922,2025-03-09,520000,8,,520,,,,21,,,,,,,{},{},,{},,Sevilla,,,,,{},,,Aventúrate en la montaña,,,,Tour,6,65000,{},2026-08-12
61911,Salida con Familia,78923,2026-08-09,416000,8,No disponible,416,,,,,,,Intrepid Travel,,,,,{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Aventura,7,52000,{},2026-08-13
61911,Salida con Familia,78924,2026-06-28,-112000,8,,112,,,,19,,,Abercrombie & Kent,,,,{},{},,{},,Sevilla,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,6,14000,{},2026-08-14
59818,Cena de Trabajo,78929,2026-01-12,,6,No disponible,510,,,,18,,,Exodus Travels,,,,{},{},,{},,Parla,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,3,85000,{},2026-03-24
,Cena de Trabajo,78934,,,6,,462,,,,48,,,Kuoni,,,,{},{},,{},,El Ejido,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,1,77000,{},2026-03-28
59818,Cena de Trabajo,78936,2025-12-08,,,No disponible,36,,,,37,,,G Adventures,,,,{},{},,{},,El Ejido,,,,,,,,Aventúrate en la montaña,,,,Excursión,4,6000,{},2026-03-30
59818,,78938,2026-03-16,168000,6,No disponible,168,,,,30,,,Expedia Group,,,,{},{},,{},,,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,1,28000,{},
62717,Vacaciones,78945,2025-03-23,424000,8,No disponible,424,,,,7,,,Intrepid Travel,,,,{},{},,{},,Orihuela,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,2,53000,{},
62717,Vacaciones,78947,2025-02-18,800000,8,No disponible,800,,,,6,,,G Adventures,,,,{},{},,{},,Orihuela,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,7,-100000,{},2025-04-23
62717,Vacaciones,78949,2025-02-26,256000,8,No disponible,256,,,,18,,,Viator,,,,{},,,{},,Orihuela,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,3,,{},2025-04-25
62717,Vacaciones,78952,2025-04-14,424000,,No disponible,424,,,,6,,,Apple Leisure Group,,,,{},{},,,,León,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,3,53000,{},2025-04-28
62717,Vacaciones,78958,2025-03-06,792000,8,No disponible,792,,,,25,,,Kuoni,,,,{},{},,{},,Badajoz,,,,,{},,,Aventúrate en la montaña,,,,Visita,5,-99000,{},2025-05-03
62717,Vacaciones,78959,2025-04-18,392000,8,No disponible,392,,,,39,,,Gray Line,,,,{},{},,{},,,,,,,{},,,Relájate en la playa,,,,Paseo,6,-49000,{},2025-05-04
65699,Salida con Amigos,78968,2025-12-11,,,,130,,,,29,,,Abercrombie & Kent,,,,{},{},,{},,Rubí,,,,,,,,Conoce la historia de la ciudad,,,,Paseo,1,13000,{},2026-02-01
65699,Salida con Amigos,78969,2025-03-20,820000,10,,820,,,,8,,,Trafalgar,,,,{},{},,{},,Rubí,,,,,{},,,Relájate en la playa,,,,Aventura,5,,,2026-02-02
65699,Salida con Amigos,78970,2025-10-25,580000,10,No disponible,580,,,,50,,,Luxury Escapes,,,,{},{},,{},,,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,4,58000,{},2026-02-03
60662,Salida con Amigos,78980,2026-03-27,123000,,No disponible,123,,,,30,,,American Express Global Business Travel,,,,{},{},,{},,Palma de Mallorca,,,,,{},,,Aventúrate en la montaña,,,,Visita,4,41000,{},2026-04-19
60662,Salida con Amigos,78981,2025-08-31,,3,No disponible,201,,,,26,,,,,,,{},{},,{},,Palma de Mallorca,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,4,67000,{},2026-04-20
59953,Cena de Trabajo,78985,2025-03-16,246000,3,No disponible,246,,,,47,,,Tripadvisor,,,,{},{},,{},,Sevilla,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,4,-82000,{},2025-04-23
59953,Cena de Trabajo,78988,2025-03-03,,3,No disponible,219,,,,13,,,CWT,,,,{},{},,{},,Sevilla,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,5,73000,{},2025-04-26
59953,Cena de Trabajo,78991,2025-03-18,,,No disponible,276,,,,13,,,Travel Leaders Group,,,,{},{},,{},,,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,,92000,{},2025-04-29
59953,Cena de Trabajo,78992,2025-03-22,129000,,No disponible,129,,,,17,,,Exodus Travels,,,,{},{},,{},,Lugo,,,,,{},,,Descubre la gastronomía local,,,,Visita,2,43000,{},2025-04-30
59953,Cena de Trabajo,78993,2025-04-09,60000,3,No disponible,60,,,,12,,,Gray Line,,,,{},{},,{},,,,,,,,,,Relájate en la playa,,,,Aventura,1,20000,{},2025-05-01
,Aniversario,79009,2025-01-02,,,No disponible,224,,,,12,,,,,,,{},{},,{},,Huelva,,,,,{},,,Descubre la gastronomía local,,,,Aventura,,32000,{},2025-01-06
60046,Aniversario,79015,2025-01-09,525000,7,No disponible,525,,,,13,,,,,,,{},{},,{},,Motril,,,,,{},,,Descubre la gastronomía local,,,,Aventura,7,75000,{},2025-01-12
60046,Aniversario,79020,2025-01-03,252000,7,No disponible,,,,,8,,,Intrepid Travel,,,,{},{},,{},,Telde,,,,,{},,,,,,,Visita,1,36000,{},2025-01-18
60046,Aniversario,79022,2025-01-11,539000,7,No disponible,,,,,36,,,Booking Holdings,,,,{},{},,{},,Telde,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,,77000,{},2025-01-20
56732,Salida con Amigos,79091,2026-02-02,-54000,1,No disponible,54,,,,44,,,G Adventures,,,,{},{},,{},,Torremolinos,,,,,{},,,Descubre la gastronomía local,,,,Aventura,,54000,{},2026-10-19
60365,Vacaciones,79025,2025-01-18,,8,No disponible,88,,,,40,,,Secret Escapes,,,,{},{},,{},,Paterna,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,2,11000,{},2025-04-15
,Vacaciones,79026,2025-03-23,368000,8,No disponible,368,,,,46,,,Thomas Cook,,,,{},{},,{},,Paterna,,,,,{},,,Descubre la gastronomía local,,,,Paseo,1,,{},2025-04-16
60365,Vacaciones,79033,2025-01-20,200000,8,No disponible,200,,,,16,,,,,,,{},{},,{},,Las Palmas de Gran Canaria,,,,,{},,,Aventúrate en la montaña,,,,Visita,1,25000,{},2025-04-22
60365,Vacaciones,79034,2025-01-20,184000,,No disponible,184,,,,11,,,American Express Global Business Travel,,,,{},{},,{},,Las Palmas de Gran Canaria,,,,,{},,,Relájate en la playa,,,,Excursión,5,23000,{},2025-04-23
57046,Cena de Trabajo,79040,2025-02-12,273000,3,No disponible,273,,,,30,,,G Adventures,,,,{},{},,{},,Valladolid,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,7,91000,,
57046,Cena de Trabajo,79042,2025-03-09,93000,3,No disponible,,,,,38,,,EF Tours,,,,{},{},,{},,Valladolid,,,,,{},,,Relájate en la playa,,,,Visita,,31000,{},2025-04-22
65530,Vacaciones,79051,2025-06-29,-27000,3,No disponible,27,,,,24,,,Globus,,,,{},{},,{},,,,,,,{},,,Descubre la gastronomía local,,,,Visita,6,9000,{},2025-12-18
63474,Salida con Amigos,79058,2026-04-19,528000,6,No disponible,,,,,47,,,Booking Holdings,,,,{},{},,{},,Zaragoza,,,,,{},,,Descubre la gastronomía local,,,,Excursión,2,88000,{},2026-09-05
,Salida con Amigos,79060,2025-06-30,396000,6,No disponible,396,,,,44,,,,,,,{},{},,{},,Zaragoza,,,,,{},,,Descubre la gastronomía local,,,,Paseo,1,66000,{},2026-09-07
59724,Cena de Trabajo,79066,2025-12-19,-98000,1,No disponible,98,,,,7,,,,,,,{},{},,{},,Murcia,,,,,{},,,,,,,Aventura,6,98000,{},2026-10-20
64296,Salida con Familia,79069,2025-04-23,,,No disponible,384,,,,27,,,CWT,,,,{},{},,{},,Orihuela,,,,,{},,,Aventúrate en la montaña,,,,Excursión,,48000,{},
56732,Salida con Amigos,79083,,71000,1,No disponible,71,,,,26,,,Globus,,,,{},{},,{},,Santa Lucía de Tirajana,,,,,{},,,,,,,Aventura,7,71000,{},2026-10-11
58914,Salida con Amigos,79991,2025-01-07,92000,2,No disponible,92,,,,8,,,EF Tours,,,,{},{},,{},,Barcelona,,,,,{},,,,,,,Paseo,,46000,{},
56732,Salida con Amigos,79092,2025-12-14,57000,1,No disponible,,,,,15,,,Viator,,,,,{},,{},,Torremolinos,,,,,{},,,Relájate en la playa,,,,Tour,,57000,{},2026-10-20
60574,Salida con Familia,79100,2025-01-08,98000,,No disponible,98,,,,8,,,Exodus Travels,,,,{},{},,{},,Gijón,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,6,98000,{},2025-02-06
57829,Vacaciones,79104,2025-05-01,-756000,9,No disponible,756,,,,28,,,Luxury Escapes,,,,{},{},,{},,La Coruña,,,,,{},,,Aventúrate en la montaña,,,,Paseo,4,84000,{},2026-02-22
