agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
55864,Salida con Amigos,78580,2026-09-12,455000,5,No disponible,,,,,,,,,,,,"{TV,Baño,Piscina,Wifi,""Aire acondicionado""}",{},,{},Choice Hotels International,,91000,3,2026-10-01,2026-10-02,"{""Check-in después de las 3 PM"",""No se permiten visitas"",""No se permiten mascotas""}",,,,,,,,,,{},
66568,Salida con Amigos,78598,2025-02-26,520000,2,No disponible,-104,,,,,,,,,,,"{""Aire acondicionado"",""Asientos reclinables"",Wifi,TV,""Servicio a la habitación""}",{},,{},Kimpton Hotels & Restaurants,,52000,1,2025-02-28,2025-03-05,"{""No se permiten visitas"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
61565,Salida con Amigos,78677,2025-03-21,756000,4,No disponible,-252,,,,,,,,,,,"{Gimnasio,TV,Piscina,Wifi,""Servicio a la habitación""}",{},,{},Best Western Hotels & Resorts,Ceuta,63000,,2025-03-22,2025-03-25,"{""Silencio después de las 10 PM"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},
65501,Aniversario,78685,2025-04-07,-2050000,5,No disponible,410,,,,,,,,,,,"{Comida,Calefacción,Baño,TV,Spa}",{},,,Marriott International,El Ejido,82000,3,2025-08-27,2025-09-01,"{""No se permiten fiestas"",""No se permiten visitas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
64251,Vacaciones,78769,2026-08-14,,3,No disponible,354,,,,,,,,,,,,,,{},Melia Hotels International,Baracaldo,118000,2,2026-10-21,2026-10-24,"{""Silencio después de las 10 PM"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
66032,,78797,2025-03-23,4260000,6,No disponible,852,,,,,,,,,,,"{""Servicio a la habitación"",Gimnasio,Agua,Calefacción,Wifi}",{},,{},Best Western Hotels & Resorts,Guadalajara,142000,,2026-01-10,2026-01-15,"{""No se permiten visitas"",""No se permite fumar"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
60607,Salida con Amigos,78841,2025-06-03,1296000,9,No disponible,1296,,,,,,,,,,,"{Piscina,Spa,""Aire acondicionado"",Gimnasio,Wifi}",{},,{},Red Lion Hotels Corporation,Mataró,-144000,61,2025-06-07,2025-06-08,"{""No se permite fumar"",""Check-in después de las 3 PM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
59818,Cena de Trabajo,78932,,3654000,6,No disponible,522,,,,,,,,,,,"{Comida,""Aire acondicionado"",Agua,""Asientos reclinables"",Piscina}",{},,{},Wyndham Hotels & Resorts,El Ejido,87000,3,2026-03-26,2026-04-02,"{""No se permite fumar"",""No se permiten visitas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
59953,Cena de Trabajo,78983,2025-02-06,2610000,3,No disponible,435,,,,,,,,,,,"{""Aire acondicionado"",Comida,Calefacción,""Servicio a la habitación"",Wifi}",{},,,Marriott International,Sevilla,,4,2025-04-21,2025-04-27,"{""No se permiten fiestas"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,,
59507,Cena de Trabajo,78997,2025-02-11,64000,8,No disponible,,,,,,,,,,,,"{Gimnasio,Spa,Piscina,""Asientos reclinables"",""Aire acondicionado""}",{},,{},InterContinental Hotels Group (IHG),Vigo,8000,2,2025-08-04,2025-08-05,"{""Silencio después de las 10 PM"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,{},
,Cena de Trabajo,79039,2025-01-30,2100000,3,No disponible,,,,,,,,,,,,"{""Asientos reclinables"",Agua,TV,Wifi,Gimnasio}",{},,{},Marriott International,Valladolid,140000,1,2025-04-19,2025-04-24,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
65530,Vacaciones,79048,2025-01-26,2175000,3,,435,,,,,,,,,,,"{Comida,""Servicio a la habitación"",Gimnasio,Wifi,Piscina}",{},,{},Belmond,Hospitalet de LLobregat,145000,2,,2025-12-20,"{""No se permiten mascotas"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
59724,Cena de Trabajo,79063,,-68000,1,,17,,,,,,,,,,,"{Calefacción,Comida,Spa,Wifi,Baño}",{},,{},Aman Resorts,Murcia,17000,4,2026-10-17,2026-10-21,"{""Check-out antes de las 11 AM"",""No se permite fumar"",""No se permiten visitas""}",,,,,,,,,,{},
64296,Salida con Familia,79071,2026-03-26,2192000,8,No disponible,1096,,,,,,,,,,,"{""Aire acondicionado"",Calefacción,Piscina,""Servicio a la habitación"",Baño}",{},,{},Marriott International,Santa Coloma de Gramanet,137000,,2026-04-12,2026-04-14,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""No se permiten visitas""}",,,,,,,,,,{},
62318,Cena de Trabajo,79074,2025-03-11,-189000,9,No disponible,189,,,,,,,,,,,"{""Asientos reclinables"",Piscina,Wifi,Comida,""Servicio a la habitación""}",{},,{},,Barcelona,21000,1,,2025-05-12,"{""Silencio después de las 10 PM"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
62318,Cena de Trabajo,79076,2025-02-12,2304000,9,No disponible,1152,,,,,,,,,,,"{Agua,Baño,TV,Calefacción,Wifi}",{},,{},Radisson Hotel Group,Badalona,128000,,2025-05-13,2025-05-15,"{""No se permite fumar"",""No se permiten mascotas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
60574,Salida con Familia,79096,,52000,,,52,,,,,,,,,,,"{TV,""Asientos reclinables"",Calefacción,Gimnasio,Comida}",,,{},Four Seasons Hotels & Resorts,Pamplona,52000,4,2025-02-02,2025-02-03,"{""Check-out antes de las 11 AM"",""No se permiten fiestas"",""No se permiten visitas""}",,,,,,,,,,{},
59943,Vacaciones,79126,2025-10-19,2844000,9,No disponible,711,,,,,,,,,,,"{Calefacción,Spa,Comida,""Servicio a la habitación"",""Aire acondicionado""}",{},,{},Hilton Hotels & Resorts,,79000,3,2025-10-22,2025-10-26,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,,
57469,Salida con Amigos,79155,2025-04-07,-495000,,No disponible,99,,,,,,,,,,,"{Agua,Comida,""Asientos reclinables"",Wifi,""Aire acondicionado""}",{},,{},Omni Hotels & Resorts,Elda,99000,2,2025-05-08,2025-05-13,"{""No se permiten visitas"",""No se permite fumar"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
61071,Cena de Trabajo,79175,2025-01-31,35000,7,No disponible,-35,,,,,,,,,,,"{Calefacción,Piscina,""Aire acondicionado"",""Asientos reclinables"",TV}",{},,{},Loews Hotels,León,5000,,2025-04-02,2025-04-03,"{""No se permiten fiestas"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
64010,Salida con Amigos,79201,2025-01-20,609000,7,No disponible,609,,,,,,,,,,,"{""Asientos reclinables"",Gimnasio,Wifi,""Aire acondicionado"",Piscina}",{},,{},Hilton Hotels & Resorts,León,87000,52,,2026-04-06,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
64236,Salida con Familia,79214,,5145000,7,No disponible,1029,,,,,,,,,,,"{Piscina,Calefacción,Agua,Baño,Comida}",{},,{},Hard Rock Hotels,Palma de Mallorca,-147000,5,2025-06-17,2025-06-22,"{""No se permiten visitas"",""No se permiten fiestas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
,Salida con Familia,79220,2025-02-10,-196000,7,No disponible,49,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",""Servicio a la habitación"",Baño,TV}",{},,{},Rosewood Hotels & Resorts,Ceuta,7000,2,2025-06-22,2025-06-26,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""No se permiten mascotas""}",,,,,,,,,,{},
58270,Vacaciones,79246,2026-04-05,1740000,5,No disponible,290,,,,,,,,,,,"{Spa,Agua,Gimnasio,TV,Wifi}",{},,{},,El Puerto de Santa María,58000,4,2026-04-18,2026-04-24,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},
63929,Cena de Trabajo,79253,2026-02-19,1752000,3,No disponible,438,,,,,,,,,,,"{Wifi,Piscina,""Aire acondicionado"",Calefacción,""Asientos reclinables""}",{},,{},Sonesta International Hotels,Alcobendas,146000,,2026-02-28,2026-03-04,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
61250,Cena de Trabajo,79278,2025-12-08,360000,5,No disponible,-120,,,,,,,,,,,"{Spa,TV,Calefacción,""Asientos reclinables"",Gimnasio}",{},,{},Rosewood Hotels & Resorts,Alcobendas,24000,5,2026-05-04,2026-05-07,"{""Check-out antes de las 11 AM"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,{},
66471,Aniversario,79303,2026-01-02,513000,9,No disponible,171,,,,,,,,,,,"{""Aire acondicionado"",Spa,Wifi,Baño,TV}",{},,{},InterContinental Hotels Group (IHG),Puertollano,,4,2026-08-29,2026-09-01,"{""Silencio después de las 10 PM"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
60506,Aniversario,79334,2025-01-26,128000,2,No disponible,64,,,,,,,,,,,"{Comida,Baño,TV,Gimnasio,""Asientos reclinables""}",{},,{},Kimpton Hotels & Restaurants,Burgos,32000,5,,2025-11-21,"{""No se permiten mascotas"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
64429,,79345,2025-11-11,3024000,8,No disponible,432,,,,,,,,,,,"{""Asientos reclinables"",""Servicio a la habitación"",Gimnasio,Calefacción,Spa}",,,{},The Ritz-Carlton,,54000,5,2026-08-28,2026-09-04,"{""No se permiten mascotas"",""No se permiten fiestas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
62401,Vacaciones,79364,2025-02-03,,2,No disponible,242,,,,,,,,,,,"{Gimnasio,Spa,TV,""Servicio a la habitación"",Agua}",{},,{},Wyndham Hotels & Resorts,Lugo,121000,3,2026-09-22,2026-09-28,"{""Check-out antes de las 11 AM"",""Silencio después de las 10 PM"",""No se permiten visitas""}",,,,,,,,,,{},
61667,Aniversario,79458,2025-04-20,2268000,9,No disponible,756,,,,,,,,,,,"{Spa,TV,""Aire acondicionado"",Piscina,""Servicio a la habitación""}",{},,{},Loews Hotels,Collado Villalba,84000,4,,2025-06-30,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
57909,Salida con Familia,79532,2026-02-12,400000,10,No disponible,80,,,,,,,,,,,"{TV,Wifi,""Aire acondicionado"",Gimnasio,Spa}",{},,{},,Cádiz,8000,2,2026-09-16,2026-09-21,"{""No se permite fumar"",""No se permiten mascotas"",""No se permiten visitas""}",,,,,,,,,,{},
,Cena de Trabajo,79710,2025-09-12,480000,4,No disponible,240,,,,,,,,,,,"{""Aire acondicionado"",Baño,Spa,""Servicio a la habitación"",Comida}",{},,{},,Tarragona,60000,2,2026-06-10,2026-06-12,"{""Check-out antes de las 11 AM"",""Silencio después de las 10 PM"",""No se permite fumar""}",,,,,,,,,,{},
62948,Cena de Trabajo,79767,2025-01-15,5184000,,No disponible,1296,,,,,,,,,,,"{""Asientos reclinables"",Baño,""Aire acondicionado"",Piscina,Comida}",{},,{},InterContinental Hotels Group (IHG),Badajoz,144000,2,2026-01-02,2026-01-06,"{""No se permiten mascotas"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,,
61258,Vacaciones,79782,2026-09-08,,5,No disponible,385,,,,,,,,,,,"{""Aire acondicionado"",Gimnasio,Wifi,Spa,Agua}",{},,{},Best Western Hotels & Resorts,Elda,77000,5,2026-11-05,2026-11-07,"{""No se permiten visitas"",""No se permiten fiestas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
60299,Cena de Trabajo,79793,,27000,,No disponible,27,,,,,,,,,,,"{Spa,Wifi,Calefacción,""Aire acondicionado"",Comida}",{},,{},AccorHotels,Ponferrada,27000,3,2026-01-11,,"{""No se permiten mascotas"",""No se permiten visitas"",""No se permiten fiestas""}",,,,,,,,,,{},
60299,Cena de Trabajo,79795,2025-03-20,696000,1,No disponible,116,,,,,,,,,,,"{TV,Calefacción,Baño,Piscina,""Servicio a la habitación""}",{},,{},Fairmont Hotels & Resorts,Badajoz,116000,4,2026-01-13,,"{""No se permiten visitas"",""Silencio después de las 10 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
58168,Salida con Amigos,79805,2025-01-07,,1,No disponible,121,,,,,,,,,,,"{Gimnasio,Wifi,TV,Baño,""Asientos reclinables""}",{},,{},Red Lion Hotels Corporation,Cartagena,121000,3,2025-03-25,2025-03-27,"{""No se permiten mascotas"",""No se permiten fiestas"",""No se permiten visitas""}",,,,,,,,,,{},
58201,,79830,2025-02-08,-140000,4,No disponible,20,,,,,,,,,,,"{Agua,Calefacción,Wifi,""Servicio a la habitación"",Piscina}",{},,{},MGM Resorts International,Talavera de la Reina,5000,5,2025-04-12,2025-04-19,"{""No se permiten mascotas"",""No se permite fumar"",""No se permiten fiestas""}",,,,,,,,,,{},
62657,Cena de Trabajo,79846,2026-04-15,152000,,No disponible,38,,,,,,,,,,,"{TV,Agua,Wifi,""Aire acondicionado"",Spa}",{},,{},Shangri-La Hotels and Resorts,,38000,4,2026-07-16,2026-07-20,"{""Check-out antes de las 11 AM"",""No se permite fumar"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
62657,Cena de Trabajo,79851,2026-07-16,488000,1,No disponible,122,,,,,,,,,,,"{Agua,Baño,Gimnasio,Spa,Comida}",{},,{},Rosewood Hotels & Resorts,,122000,5,2026-07-21,2026-07-25,"{""No se permiten fiestas"",""No se permiten visitas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
61007,Salida con Amigos,79882,2025-05-16,3950000,,No disponible,790,,,,,,,,,,,,{},,{},Aman Resorts,Marbella,79000,5,2025-06-10,2025-06-15,"{""No se permiten mascotas"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
63226,Salida con Amigos,79931,2025-05-22,1155000,3,No disponible,165,,,,,,,,,,,"{Gimnasio,Calefacción,""Servicio a la habitación"",Comida,""Asientos reclinables""}",{},,{},Rosewood Hotels & Resorts,Santander,55000,,2026-01-03,2026-01-10,"{""Check-in después de las 3 PM"",""No se permite fumar"",""Check-out antes de las 11 AM""}",,,,,,,,,,,
64888,Cena de Trabajo,79955,2025-09-21,-1620000,10,No disponible,,,,,,,,,,,,"{Comida,Baño,Piscina,Agua,Wifi}",{},,{},Rosewood Hotels & Resorts,Ferrol,81000,4,2026-10-16,2026-10-18,"{""No se permiten visitas"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},
62216,Vacaciones,79962,,104000,2,No disponible,52,,,,,,,,,,,"{Calefacción,Baño,""Servicio a la habitación"",Agua,""Asientos reclinables""}",{},,{},Mandarin Oriental,Vitoria,26000,3,2025-04-29,2025-05-01,"{""No se permiten visitas"",""Silencio después de las 10 PM"",""No se permite fumar""}",,,,,,,,,,{},
66094,Salida con Familia,79968,2026-06-24,1134000,3,No disponible,378,,,,,,,,,,,"{""Asientos reclinables"",Calefacción,TV,Gimnasio,Spa}",{},,{},Omni Hotels & Resorts,,126000,5,2026-11-07,2026-11-10,"{""No se permite fumar"",""No se permiten visitas"",""No se permiten fiestas""}",,,,,,,,,,{},
65502,Salida con Familia,79978,2026-05-10,1270000,10,No disponible,,,,,,,,,,,,"{""Aire acondicionado"",Wifi,Calefacción,Comida,Piscina}",{},,{},Mandarin Oriental,Inca,127000,1,2026-08-21,2026-08-22,"{""No se permite fumar"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
58914,Salida con Amigos,79984,2025-01-19,160000,2,No disponible,160,,,,,,,,,,,"{Calefacción,Piscina,Comida,Gimnasio,Baño}",,,{},The Ritz-Carlton,Marbella,80000,3,2025-05-23,,"{""Silencio después de las 10 PM"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
63363,Salida con Amigos,80028,2025-06-05,540000,1,No disponible,,,,,,,,,,,,,{},,{},Aman Resorts,Santa Coloma de Gramanet,135000,2,2026-08-29,2026-09-02,"{""Check-in después de las 3 PM"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
59200,,80036,2025-08-06,450000,5,No disponible,150,,,,,,,,,,,"{Comida,Piscina,Calefacción,""Aire acondicionado"",TV}",,,,Omni Hotels & Resorts,Barcelona,30000,,2025-10-28,2025-10-31,"{""No se permiten visitas"",""Silencio después de las 10 PM"",""No se permiten fiestas""}",,,,,,,,,,{},
63828,Cena de Trabajo,80054,2025-03-03,1372000,7,No disponible,686,,,,,,,,,,,"{Baño,TV,Piscina,""Servicio a la habitación"",Agua}",{},,{},MGM Resorts International,Tarragona,98000,4,,2025-07-21,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""No se permite fumar""}",,,,,,,,,,{},
58839,Aniversario,80086,2025-07-19,1029000,1,No disponible,,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",Spa,Calefacción,Wifi}",{},,{},The Ritz-Carlton,Orihuela,147000,2,2025-08-17,2025-08-24,"{""Check-out antes de las 11 AM"",""No se permite fumar"",""No se permiten fiestas""}",,,,,,,,,,{},
61969,Salida con Amigos,80196,2025-11-24,1400000,7,No disponible,350,,,,,,,,,,,"{TV,""Aire acondicionado"",Gimnasio,""Servicio a la habitación"",Comida}",{},,{},Marriott International,Torrelavega,50000,14,2026-03-10,2026-03-14,"{""No se permiten fiestas"",""Silencio después de las 10 PM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
55792,Vacaciones,80214,2025-03-18,700000,7,No disponible,350,,,,,,,,,,,"{""Servicio a la habitación"",Agua,""Aire acondicionado"",""Asientos reclinables"",TV}",{},,{},Loews Hotels,Toledo,50000,,2025-09-06,2025-09-08,"{""No se permiten fiestas"",""No se permite fumar"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
62247,Salida con Amigos,80249,2025-11-07,72000,4,No disponible,24,,,,,,,,,,,"{TV,Baño,Agua,Gimnasio,Piscina}",{},,{},InterContinental Hotels Group (IHG),Alcobendas,6000,93,2026-03-14,2026-03-17,"{""Silencio después de las 10 PM"",""Check-in después de las 3 PM"",""No se permiten fiestas""}",,,,,,,,,,{},
56067,Cena de Trabajo,80269,,1215000,3,No disponible,405,,,,,,,,,,,"{""Servicio a la habitación"",Spa,Agua,Wifi,Gimnasio}",{},,{},Fairmont Hotels & Resorts,Santa Lucía de Tirajana,135000,1,2026-09-26,2026-09-29,"{""No se permiten mascotas"",""No se permite fumar"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
63089,Salida con Amigos,80295,2025-03-02,,9,No disponible,810,,,,,,,,,,,"{""Servicio a la habitación"",Piscina,TV,Calefacción,Wifi}",{},,{},Rosewood Hotels & Resorts,Irún,90000,1,2025-04-02,2025-04-04,"{""No se permite fumar"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
59343,Cena de Trabajo,80315,,108000,2,No disponible,,,,,,,,,,,,"{""Servicio a la habitación"",""Asientos reclinables"",Wifi,Gimnasio,Baño}",{},,{},Shangri-La Hotels and Resorts,Pamplona,54000,2,2026-09-20,2026-09-21,"{""No se permiten mascotas"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
61235,Salida con Amigos,80345,2025-10-21,1248000,3,No disponible,312,,,,,,,,,,,"{""Servicio a la habitación"",Agua,Comida,TV,Piscina}",{},,{},Rosewood Hotels & Resorts,Santa Lucía de Tirajana,104000,10,2026-04-29,2026-05-03,"{""Silencio después de las 10 PM"",""No se permiten visitas"",""No se permiten fiestas""}",,,,,,,,,,{},
60341,Aniversario,80359,,2075000,5,No disponible,415,,,,,,,,,,,"{""Aire acondicionado"",TV,Piscina,Agua,Wifi}",{},,{},Mandarin Oriental,Móstoles,-83000,81,2025-02-13,2025-02-18,"{""Check-out antes de las 11 AM"",""Silencio después de las 10 PM"",""No se permiten fiestas""}",,,,,,,,,,{},
61852,Salida con Amigos,80371,2025-06-06,940000,,No disponible,235,,,,,,,,,,,"{TV,Wifi,""Asientos reclinables"",Gimnasio,Spa}",{},,{},Four Seasons Hotels & Resorts,Alcalá de Guadaira,47000,3,2025-07-16,2025-07-20,"{""Silencio después de las 10 PM"",""No se permite fumar"",""No se permiten mascotas""}",,,,,,,,,,{},
,Vacaciones,80436,2025-06-14,33000,1,No disponible,11,,,,,,,,,,,"{""Aire acondicionado"",Piscina,Calefacción,Baño,TV}",{},,{},Hilton Hotels & Resorts,,11000,2,2026-02-05,,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
65043,Salida con Amigos,80468,2025-01-05,180000,2,No disponible,60,,,,,,,,,,,"{Baño,Calefacción,Gimnasio,""Aire acondicionado"",Piscina}",{},,{},,Elche,30000,4,2025-01-30,2025-02-02,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""No se permiten visitas""}",,,,,,,,,,{},
64085,Cena de Trabajo,80526,2025-02-08,903000,7,No disponible,903,,,,,,,,,,,"{TV,Agua,Calefacción,""Servicio a la habitación"",Spa}",{},,{},Hilton Hotels & Resorts,Pozuelo de Alarcón,129000,,2025-03-16,2025-03-17,"{""No se permite fumar"",""Check-in después de las 3 PM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
64085,Cena de Trabajo,80530,2025-01-11,1148000,7,No disponible,574,,,,,,,,,,,,{},,{},Belmond,,82000,4,2025-03-21,2025-03-23,"{""No se permiten mascotas"",""Silencio después de las 10 PM"",""No se permiten visitas""}",,,,,,,,,,{},
65576,Salida con Amigos,80536,2025-01-04,-576000,,No disponible,192,,,,,,,,,,,"{Spa,Comida,Gimnasio,Piscina,Calefacción}",{},,{},Four Seasons Hotels & Resorts,Granada,32000,2,2025-06-01,2025-06-04,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
58921,Salida con Amigos,80578,2025-04-06,7920000,,No disponible,1320,,,,,,,,,,,"{""Servicio a la habitación"",""Asientos reclinables"",Piscina,Baño,Agua}",{},,,NH Hotel Group,San Fernando,132000,4,2025-05-12,2025-05-18,"{""No se permiten visitas"",""No se permite fumar"",""No se permiten fiestas""}",,,,,,,,,,{},
61334,Aniversario,80586,2025-04-02,3645000,,No disponible,729,,,,,,,,,,,"{""Aire acondicionado"",Piscina,Baño,Wifi,Comida}",{},,{},Hard Rock Hotels,Arrecife,,2,2025-06-02,2025-06-07,"{""Check-in después de las 3 PM"",""No se permite fumar"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
60566,Salida con Amigos,80603,2025-03-09,1080000,,No disponible,180,,,,,,,,,,,"{Wifi,Agua,""Asientos reclinables"",Spa,TV}",{},,{},Sonesta International Hotels,Manresa,-90000,2,2026-05-10,2026-05-16,"{""Check-out antes de las 11 AM"",""Check-in después de las 3 PM"",""No se permite fumar""}",,,,,,,,,,{},
61908,Salida con Familia,80630,2025-05-09,1116000,2,No disponible,186,,,,,,,,,,,"{""Aire acondicionado"",Spa,Agua,Gimnasio,Comida}",{},,{},,Sabadell,93000,3,2025-11-04,2025-11-10,"{""Check-out antes de las 11 AM"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
