agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
61565,Salida con Amigos,78677,2025-03-21,756000,4,No disponible,-252,,,,,,,,,,,"{Gimnasio,TV,Piscina,Wifi,""Servicio a la habitación""}",{},,{},Best Western Hotels & Resorts,Ceuta,63000,,2025-03-22,2025-03-25,"{""Silencio después de las 10 PM"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},
65501,,78681,2025-04-06,-264000,5,No disponible,440,,,,,,,,,,,"{Spa,TV,Piscina,""Servicio a la habitación"",Comida}",{},,{},Suite en Inca,Inca,88000,1,2025-08-24,2025-08-27,{},Teodoro Guardado Jurado,+56 9 9234 5468,Experimenta el lujo y la comodidad en este alojamiento,4,5,3,,,,{},
65501,Aniversario,78685,2025-04-07,-2050000,5,No disponible,410,,,,,,,,,,,"{Comida,Calefacción,Baño,TV,Spa}",{},,,Marriott International,El Ejido,82000,3,2025-08-27,2025-09-01,"{""No se permiten fiestas"",""No se permiten visitas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
59495,Salida con Amigos,78713,2026-03-28,21000,5,No disponible,,,,,,,,,,,,"{""Asientos reclinables"",Calefacción,Gimnasio,Baño,TV}",{},,{},Loft en Benalmádena,Benalmádena,7000,5,2026-05-19,2026-05-22,{},Conchita Muro Toro,+56 2 4088 9895,Ubicación céntrica con fácil acceso a atracciones turísticas,1,2,1,,,,{},
65694,Cena de Trabajo,78737,2025-12-08,190000,2,No disponible,76,,,,,,,,,,,"{Baño,Agua,""Aire acondicionado"",Comida,Balcón}",{},,{},Loft en Parla,Parla,,3,2026-01-31,2026-02-05,{},Sr. Alejandra Uribe Ulloa,+56 9 1297 3196,Relájate en un lugar tranquilo y acogedor,3,2,,,,,{},
65694,Cena de Trabajo,78749,2025-05-27,1015000,,No disponible,290,,,,,,,,,,,,{},,{},Casa en Jaén,,145000,1,2026-02-14,2026-02-21,{},Teresa Cisneros Quezada,,Ubicación céntrica con fácil acceso a atracciones turísticas,,4,3,,,,{},
61169,Salida con Familia,78758,2026-02-13,136000,2,No disponible,272,,,,,,,,,,,"{Jacuzzi,""Vista al mar"",Agua,Wifi,""Aire acondicionado""}",{},,{},Suite en Sabadell,Sabadell,136000,3,,2026-06-11,{},,+56 9 3491 0299,,5,6,3,,,,{},
61264,Aniversario,78760,2025-03-16,89000,6,No disponible,,,,,,,,,,,,"{Balcón,""Asientos reclinables"",Chimenea,""Servicio a la habitación"",Baño}",{},,{},Hostal en Jaén,Jaén,,5,2025-07-07,2025-07-08,,Enrique Alarcón Rivera,+56 2 0518 4323,Descubre la historia de la ciudad desde tu ventana,4,4,2,,,,{},
64251,Vacaciones,78762,2025-05-12,108000,3,No disponible,54,,,,,,,,,,,"{Calefacción,""Asientos reclinables"",Comida,""Servicio a la habitación"",TV}",{},,{},Habitación en Ciudad Real,Ciudad Real,,3,,2026-10-21,,Sancho Mayorga Cano,+56 9 7116 1372,Aventúrate en la naturaleza y descansa en un lugar cómodo,2,3,,,,,{},
64251,Vacaciones,78769,2026-08-14,,3,No disponible,354,,,,,,,,,,,,,,{},Melia Hotels International,Baracaldo,118000,2,2026-10-21,2026-10-24,"{""Silencio después de las 10 PM"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
64517,Cena de Trabajo,78775,2025-05-29,243000,6,No disponible,486,,,,,,,,,,,"{Jacuzzi,Chimenea,""Asientos reclinables"",Agua,Balcón}",{},,{},Loft en Madrid,Madrid,81000,,2026-04-07,2026-04-10,{},Sr. Homero Ruelas Esquivel,+56 2 1959 8982,,3,4,2,,,,{},
63963,Aniversario,78795,,,8,No disponible,,,,,,,,,,,,"{Balcón,Piscina,Chimenea,Comida,Calefacción}",{},,{},Departamento en La Línea de la Concepción,La Línea de la Concepción,10000,2,2026-06-16,2026-06-17,{},Claudia Cabrera Armendáriz,,Ubicación céntrica con fácil acceso a atracciones turísticas,2,5,2,,,,{},
66032,,78797,2025-03-23,4260000,6,No disponible,852,,,,,,,,,,,"{""Servicio a la habitación"",Gimnasio,Agua,Calefacción,Wifi}",{},,{},Best Western Hotels & Resorts,Guadalajara,142000,,2026-01-10,2026-01-15,"{""No se permiten visitas"",""No se permite fumar"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
60607,Salida con Amigos,78841,2025-06-03,1296000,9,No disponible,1296,,,,,,,,,,,"{Piscina,Spa,""Aire acondicionado"",Gimnasio,Wifi}",{},,{},Red Lion Hotels Corporation,Mataró,-144000,61,2025-06-07,2025-06-08,"{""No se permite fumar"",""Check-in después de las 3 PM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
56813,Salida con Familia,78878,2025-03-09,125000,3,No disponible,375,,,,,,,,,,,"{Spa,""Aire acondicionado"",Comida,""Vista al mar"",Agua}",{},,{},Casa en Jerez de la Frontera,Jerez de la Frontera,125000,3,2025-05-18,,{},Sr. Jerónimo Rael Reyes,+56 2 8804 8759,,5,5,,,,,{},
58412,Salida con Familia,78883,2025-05-24,195000,8,No disponible,312,,,,,,,,,,,"{Gimnasio,Spa,Agua,Calefacción,Chimenea}",{},,{},Habitación en Reus,,39000,1,2025-08-27,2025-09-01,{},Víctor Rivero Lucio,+56 2 6929 7769,Descubre la historia de la ciudad desde tu ventana,2,3,2,,,,,
62701,Cena de Trabajo,78891,2025-01-22,192000,3,No disponible,288,,,,,,,,,,,"{""Vista al mar"",Comida,Jacuzzi,Wifi,Agua}",{},,{},Cabaña en Valencia,Valencia,-96000,1,2025-08-13,2025-08-15,,Sr. Virginia Curiel Puga,+56 9 5381 9292,Relájate en un lugar tranquilo y acogedor,,3,3,,,,{},
57419,Salida con Amigos,78895,2025-06-11,300000,7,No disponible,-1050,,,,,,,,,,,"{Jacuzzi,Comida,Piscina,""Asientos reclinables"",Balcón}",,,{},Loft en Guadalajara,Guadalajara,150000,,2026-01-17,2026-01-19,{},Joaquín Zayas Arellano,+56 2 8192 8922,Experimenta el lujo y la comodidad en este alojamiento,5,6,3,,,,{},
61699,Aniversario,78902,2025-06-19,210000,,No disponible,336,,,,,,,,,,,"{Agua,""Asientos reclinables"",Spa,Wifi,""Vista al mar""}",{},,{},Villa en Roquetas de Mar,Roquetas de Mar,42000,5,2025-11-02,2025-11-07,,,+56 9 6677 7721,Relájate en un lugar tranquilo y acogedor,,2,1,,,,{},
57811,Salida con Amigos,78908,2025-07-06,24000,2,No disponible,48,,,,,,,,,,,"{Wifi,TV,Baño,Agua,Chimenea}",{},,{},Residencia en Sevilla,Sevilla,-24000,1,2026-02-22,2026-02-23,{},Graciela Marroquín Blanco,,Aventúrate en la naturaleza y descansa en un lugar cómodo,2,3,2,,,,{},
59818,Cena de Trabajo,78932,,3654000,6,No disponible,522,,,,,,,,,,,"{Comida,""Aire acondicionado"",Agua,""Asientos reclinables"",Piscina}",{},,{},Wyndham Hotels & Resorts,El Ejido,87000,3,2026-03-26,2026-04-02,"{""No se permite fumar"",""No se permiten visitas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
62717,Vacaciones,78944,2025-01-01,,8,,848,,,,,,,,,,,"{""Vista al mar"",Balcón,""Aire acondicionado"",Agua,Calefacción}",{},,{},Villa en Orihuela,Orihuela,106000,1,2025-04-20,2025-04-26,{},Gabriela Arreola Mercado,+56 9 3369 2635,Ideal para una escapada romántica,,4,4,,,,{},
62717,Vacaciones,78951,2025-01-07,560000,8,No disponible,896,,,,,,,,,,,"{Spa,TV,""Servicio a la habitación"",Balcón,Jacuzzi}",{},,{},Suite en León,León,112000,2,,2025-05-02,{},Salvador Hernandes Valverde,+56 2 7609 1242,Ideal para una escapada romántica,4,5,4,,,,{},
65699,Salida con Amigos,78966,2025-12-17,30000,10,No disponible,50,,,,,,,,,,,"{Chimenea,Piscina,Wifi,Spa,Baño}",{},,{},Cabaña en Rubí,Rubí,-5000,3,2026-01-30,2026-02-05,{},Sta. Daniela Galindo Piña,+56 9 0433 5730,Aventúrate en la naturaleza y descansa en un lugar cómodo,1,1,,,,,{},
59953,Cena de Trabajo,78983,2025-02-06,2610000,3,No disponible,435,,,,,,,,,,,"{""Aire acondicionado"",Comida,Calefacción,""Servicio a la habitación"",Wifi}",{},,,Marriott International,Sevilla,,4,2025-04-21,2025-04-27,"{""No se permiten fiestas"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,,
59953,Cena de Trabajo,78990,2025-02-12,-846000,3,,141,,,,,,,,,,,"{Comida,Baño,""Aire acondicionado"",Gimnasio,Wifi}",{},,{},Aman Resorts,Lugo,47000,4,2025-04-28,2025-05-04,,,,,,,,,,,{},
59507,Cena de Trabajo,78997,2025-02-11,64000,8,No disponible,,,,,,,,,,,,"{Gimnasio,Spa,Piscina,""Asientos reclinables"",""Aire acondicionado""}",{},,{},InterContinental Hotels Group (IHG),Vigo,8000,2,2025-08-04,2025-08-05,"{""Silencio después de las 10 PM"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,{},
60046,Aniversario,79012,2025-01-02,725000,7,No disponible,1015,,,,,,,,,,,"{TV,""Vista al mar"",Calefacción,Baño,""Asientos reclinables""}",{},,{},Residencia en Motril,Motril,,2,2025-01-09,2025-01-14,{},Sta. Berta Cotto Castañeda,+56 2 3021 1318,Relájate en un lugar tranquilo y acogedor,6,5,3,,,,{},
60046,Aniversario,79018,2025-01-02,130000,7,No disponible,182,,,,,,,,,,,"{Piscina,Spa,Gimnasio,Wifi,Calefacción}",{},,{},Departamento en Telde,,26000,4,2025-01-16,2025-01-21,{},Sta. Dorotea Padilla Jurado,+56 2 0314 8999,Perfecto para familias y grupos grandes,3,3,2,,,,{},
60365,Vacaciones,79024,,308000,8,No disponible,352,,,,,,,,,,,"{""Aire acondicionado"",Chimenea,Piscina,Baño,Spa}",{},,{},Loft en Paterna,Paterna,44000,4,2025-04-14,,{},Alejandra Lugo Menéndez,+56 2 8259 6375,Descubre la historia de la ciudad desde tu ventana,2,3,1,,,,{},
,Cena de Trabajo,79039,2025-01-30,2100000,3,No disponible,,,,,,,,,,,,"{""Asientos reclinables"",Agua,TV,Wifi,Gimnasio}",{},,{},Marriott International,Valladolid,140000,1,2025-04-19,2025-04-24,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
65530,Vacaciones,79048,2025-01-26,2175000,3,,435,,,,,,,,,,,"{Comida,""Servicio a la habitación"",Gimnasio,Wifi,Piscina}",{},,{},Belmond,Hospitalet de LLobregat,145000,2,,2025-12-20,"{""No se permiten mascotas"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
59724,Cena de Trabajo,79063,,-68000,1,,17,,,,,,,,,,,"{Calefacción,Comida,Spa,Wifi,Baño}",{},,{},Aman Resorts,Murcia,17000,4,2026-10-17,2026-10-21,"{""Check-out antes de las 11 AM"",""No se permite fumar"",""No se permiten visitas""}",,,,,,,,,,{},
64296,Salida con Familia,79071,2026-03-26,2192000,8,No disponible,1096,,,,,,,,,,,"{""Aire acondicionado"",Calefacción,Piscina,""Servicio a la habitación"",Baño}",{},,{},Marriott International,Santa Coloma de Gramanet,137000,,2026-04-12,2026-04-14,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""No se permiten visitas""}",,,,,,,,,,{},
62318,Cena de Trabajo,79076,2025-02-12,2304000,9,No disponible,1152,,,,,,,,,,,"{Agua,Baño,TV,Calefacción,Wifi}",{},,{},Radisson Hotel Group,Badalona,128000,,2025-05-13,2025-05-15,"{""No se permite fumar"",""No se permiten mascotas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
60574,Salida con Familia,79096,,52000,,,52,,,,,,,,,,,"{TV,""Asientos reclinables"",Calefacción,Gimnasio,Comida}",,,{},Four Seasons Hotels & Resorts,Pamplona,52000,4,2025-02-02,2025-02-03,"{""Check-out antes de las 11 AM"",""No se permiten fiestas"",""No se permiten visitas""}",,,,,,,,,,{},
60574,Salida con Familia,79099,2025-01-16,282000,1,No disponible,,,,,,,,,,,,"{Agua,""Aire acondicionado"",Balcón,Wifi,Spa}",{},,{},Hostal en Gijón,Gijón,141000,1,2025-02-05,2025-02-07,{},Dorotea Rascón Ruiz,+56 9 3399 9202,Experimenta el lujo y la comodidad en este alojamiento,6,4,3,,,,{},
57829,Vacaciones,79102,2025-08-25,552000,9,,1242,,,,,,,,,,,"{Jacuzzi,Spa,Baño,Wifi,Comida}",{},,{},Cabaña en La Coruña,La Coruña,,2,2026-02-20,2026-02-24,{},María José Holguín Lira,+56 2 7381 9329,Ideal para una escapada romántica,4,5,4,,,,{},
57829,Vacaciones,79107,2025-08-11,87000,9,No disponible,,,,,,,,,,,,"{Chimenea,Agua,Wifi,Gimnasio,Comida}",{},,{},Habitación en Chiclana de la Frontera,Chiclana de la Frontera,29000,4,2026-02-24,2026-02-27,{},Mayte Partida Curiel,+56 2 4499 0742,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,3,2,,,,{},
57829,Vacaciones,79111,2025-02-16,148000,9,No disponible,,,,,,,,,,,,"{Baño,Balcón,""Vista al mar"",TV,Agua}",{},,{},Suite en Málaga,Málaga,37000,2,,2026-03-05,{},Teresa Gómez Chávez,+56 9 9587 6941,,2,2,1,,,,{},
59943,Vacaciones,79126,2025-10-19,2844000,9,No disponible,711,,,,,,,,,,,"{Calefacción,Spa,Comida,""Servicio a la habitación"",""Aire acondicionado""}",{},,{},Hilton Hotels & Resorts,,79000,3,2025-10-22,2025-10-26,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,,
56872,Aniversario,79132,2025-01-08,258000,10,No disponible,860,,,,,,,,,,,"{Wifi,Jacuzzi,""Vista al mar"",Piscina,Baño}",{},,{},Cabaña en Collado Villalba,Collado Villalba,86000,1,2025-08-17,,{},,+56 9 2505 6127,Experimenta el lujo y la comodidad en este alojamiento,3,4,2,,,,{},
64987,Salida con Amigos,79138,2025-02-11,570000,8,No disponible,-760,,,,,,,,,,,"{Baño,Agua,""Servicio a la habitación"",Comida,""Asientos reclinables""}",{},,{},Estudio en Cáceres,Cáceres,95000,4,2025-08-17,2025-08-23,{},César Chavarría Otero,+56 2 3996 0641,Perfecto para familias y grupos grandes,3,4,2,,,,{},
57469,Salida con Amigos,79155,2025-04-07,-495000,,No disponible,99,,,,,,,,,,,"{Agua,Comida,""Asientos reclinables"",Wifi,""Aire acondicionado""}",{},,{},Omni Hotels & Resorts,Elda,99000,2,2025-05-08,2025-05-13,"{""No se permiten visitas"",""No se permite fumar"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
61071,Cena de Trabajo,79175,2025-01-31,35000,7,No disponible,-35,,,,,,,,,,,"{Calefacción,Piscina,""Aire acondicionado"",""Asientos reclinables"",TV}",{},,{},Loews Hotels,León,5000,,2025-04-02,2025-04-03,"{""No se permiten fiestas"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
63024,,79180,2025-04-13,75000,4,No disponible,,,,,,,,,,,,"{""Servicio a la habitación"",Wifi,Balcón,""Vista al mar"",Baño}",{},,{},Departamento en Zaragoza,Zaragoza,,1,2026-05-29,,{},Sta. Sara Benavídez Arteaga,+56 2 5074 3282,Descubre la historia de la ciudad desde tu ventana,2,2,2,,,,{},
64010,Salida con Amigos,79201,2025-01-20,609000,7,No disponible,609,,,,,,,,,,,"{""Asientos reclinables"",Gimnasio,Wifi,""Aire acondicionado"",Piscina}",{},,{},Hilton Hotels & Resorts,León,87000,52,,2026-04-06,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
60119,Salida con Amigos,79204,2026-01-19,700000,7,No disponible,700,,,,,,,,,,,"{""Vista al mar"",Comida,""Aire acondicionado"",Balcón,TV}",{},,{},Casa en Cuenta,Cuenta,100000,3,,2026-04-19,{},Sr. Timoteo Villareal Zamudio,+56 2 8210 7114,Ubicación céntrica con fácil acceso a atracciones turísticas,3,3,3,,,,{},
64236,Salida con Familia,79214,,5145000,7,No disponible,1029,,,,,,,,,,,"{Piscina,Calefacción,Agua,Baño,Comida}",{},,{},Hard Rock Hotels,Palma de Mallorca,-147000,5,2025-06-17,2025-06-22,"{""No se permiten visitas"",""No se permiten fiestas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
,Salida con Familia,79220,2025-02-10,-196000,7,No disponible,49,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",""Servicio a la habitación"",Baño,TV}",{},,{},Rosewood Hotels & Resorts,Ceuta,7000,2,2025-06-22,2025-06-26,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""No se permiten mascotas""}",,,,,,,,,,{},
55943,Salida con Familia,79232,2026-02-05,645000,,,645,,,,,,,,,,,"{""Vista al mar"",Gimnasio,""Servicio a la habitación"",Chimenea,Comida}",{},,{},Habitación en San Fernando,San Fernando,129000,4,2026-05-22,2026-05-27,{},Gustavo Malave Casanova,+56 2 0872 4488,Perfecto para familias y grupos grandes,5,6,4,,,,{},
56005,Salida con Familia,79239,,228000,6,No disponible,228,,,,,,,,,,,"{""Asientos reclinables"",Spa,Balcón,Gimnasio,""Aire acondicionado""}",{},,{},Habitación en Linares,Linares,38000,,2026-03-17,2026-03-23,{},Sta. Carolina Alvarez Olivárez,+56 2 7610 2327,Ideal para una escapada romántica,3,3,2,,,,{},
63929,Cena de Trabajo,79253,2026-02-19,1752000,3,No disponible,438,,,,,,,,,,,"{Wifi,Piscina,""Aire acondicionado"",Calefacción,""Asientos reclinables""}",{},,{},Sonesta International Hotels,Alcobendas,146000,,2026-02-28,2026-03-04,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
65399,Salida con Familia,79267,2025-01-08,,9,No disponible,-918,,,,,,,,,,,"{Agua,Gimnasio,Calefacción,Comida,Jacuzzi}",{},,{},Habitación en Estepona,Estepona,102000,5,2025-03-18,2025-03-20,{},Luis Miguel Peres Magaña,+56 9 2834 3100,Descubre la historia de la ciudad desde tu ventana,6,5,3,,,,{},
61250,Cena de Trabajo,79278,2025-12-08,360000,5,No disponible,-120,,,,,,,,,,,"{Spa,TV,Calefacción,""Asientos reclinables"",Gimnasio}",{},,{},Rosewood Hotels & Resorts,Alcobendas,24000,5,2026-05-04,2026-05-07,"{""Check-out antes de las 11 AM"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,{},
61250,,79282,2026-01-23,213000,5,No disponible,355,,,,,,,,,,,"{Balcón,Gimnasio,Agua,Chimenea,""Aire acondicionado""}",{},,{},Cabaña en Almería,Almería,71000,95,2026-05-08,2026-05-11,{},Sta. Andrés Rincón Cantú,+56 2 0511 2526,Perfecto para familias y grupos grandes,2,3,3,,,,{},
66471,Aniversario,79303,2026-01-02,513000,9,No disponible,171,,,,,,,,,,,"{""Aire acondicionado"",Spa,Wifi,Baño,TV}",{},,{},InterContinental Hotels Group (IHG),Puertollano,,4,2026-08-29,2026-09-01,"{""Silencio después de las 10 PM"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
