agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
64987,Salida con Amigos,79144,,3400000,8,No disponible,3400,sralbabu154@viajes.cl,Cáceres,El Prat de LLobregat,41,4269,425000,Copa Airlines,2025-08-23,2025-08-25,,{},"{""San Fernando"",""La Línea de la Concepción"",Orihuela,Benidorm,Móstoles}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
60905,Cena de Trabajo,79151,2025-01-24,620000,10,No disponible,620,Miguelfonseca151@viajes.cl,Badalona,Sevilla,,219,62000,All Nippon Airways (ANA),2025-07-02,2025-07-02,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
57469,Salida con Amigos,79153,2025-03-17,324000,1,No disponible,,arsavi194@viajes.cl,Cartagena,Almería,78,3860,324000,Etihad Airways,2025-05-05,2025-05-07,,{},,Primera clase,{},,,,,,,{},,,,,,,,,,{},
63024,,79179,2025-12-07,296000,4,No disponible,296,,Leganés,Zaragoza,20,1233,74000,Singapore Airlines,2026-05-29,2026-05-29,,,{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
64209,,79188,2025-10-16,1800000,10,No disponible,1800,maría6558223@viajes.cl,Puertollano,Benidorm,53,2184,180000,Avianca,,2026-06-08,,{},{Alicante},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
64209,Salida con Amigos,79189,2025-05-24,1880000,10,No disponible,,Jorgearmenta382@viajes.cl,Benidorm,Almería,38,1753,188000,Air New Zealand,2026-06-08,2026-06-09,,{},{},Clase económica,{},,,,,,,,,,,,,,,,,{},
64209,Salida con Amigos,79190,2026-04-07,4000000,10,No disponible,4000,edcami320@viajes.cl,Almería,Valladolid,97,,400000,Alaska Airlines,2026-06-09,,,,"{Zamora,Pontevedra,Málaga}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Vacaciones,79245,2026-02-10,-370000,5,No disponible,370,sr.7819604@viajes.cl,,El Puerto de Santa María,26,716,74000,Ryanair,2026-04-18,2026-04-18,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
63929,Cena de Trabajo,79252,2025-01-20,384000,3,No disponible,384,gustavo1505250@viajes.cl,Málaga,Alcobendas,27,417,128000,LATAM Airlines,2026-02-28,2026-02-28,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
55852,Vacaciones,79286,2025-01-19,-1020000,4,No disponible,1020,jaime1052641@viajes.cl,Ciudad Real,El Prat de LLobregat,18,2389,255000,Southwest Airlines,,2025-01-31,,{},{},Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Vacaciones,79294,,404000,4,No disponible,404,sr.7155697@viajes.cl,Ciudad Real,Palma de Mallorca,76,3186,101000,Qatar Airways,2025-02-08,2025-02-10,,{},{Albacete},Primera clase,{},,,,,,,{},,,,,,,,,,{},
62349,Cena de Trabajo,79300,2025-02-22,146000,1,No disponible,146,dolores8554213@viajes.cl,Santiago de Compostela,Alicante,46,,146000,EasyJet,,2026-11-08,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
62618,Aniversario,79312,2026-01-22,1218000,6,No disponible,,pevade874@viajes.cl,Majadahonda,El Prat de LLobregat,47,2469,203000,Aeroméxico,2026-11-04,2026-11-05,,{},"{Cartagena,Valdemoro}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
65551,Aniversario,79324,2025-07-16,101000,1,No disponible,101,hehemo531@viajes.cl,Fuengirola,Telde,65,586,-101000,Emirates,2026-06-02,2026-06-02,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
65551,Aniversario,79325,2025-02-20,,1,No disponible,295,sr.1944583@viajes.cl,Telde,El Puerto de Santa María,43,3268,295000,KLM,2026-06-02,2026-06-04,,{},"{Linares,Alcoy,Vigo,Estepona}",Primera clase,{},,,,,,,{},,,,,,,,,,,
65551,Aniversario,79330,2025-07-05,382000,1,No disponible,382,Sr.guerra570@viajes.cl,El Puerto de Santa María,Avilés,59,4044,-382000,Ethiopian Airlines,,2026-06-10,,{},"{""San Cristróbal de la Laguna"",Marbella}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
56823,Aniversario,79404,2025-06-22,2871000,9,No disponible,2871,Marianozelaya465@viajes.cl,Collado Villalba,,50,3675,319000,Air Canada,2026-04-20,2026-04-22,,{},"{Cartagena,Lugo}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
63031,Salida con Familia,79418,2025-02-08,1813000,7,No disponible,1813,joemvebu986@viajes.cl,Oviedo,Viladecans,31,3403,259000,Vueling,2025-03-18,2025-03-20,,{},"{Irún,Málaga}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
61667,Aniversario,79457,2025-05-27,1665000,9,No disponible,1665,gemeco374@viajes.cl,Logroño,Collado Villalba,28,1503,185000,Aeroméxico,2025-06-26,2025-06-27,,{},{Bilbao},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
62751,Salida con Amigos,79469,2026-04-06,388000,2,No disponible,388,Ramiroorozco712@viajes.cl,Mataró,Valdemoro,59,463,194000,Air Canada,2026-07-25,2026-07-25,,{},,Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
62751,Salida con Amigos,79470,2025-07-22,284000,2,No disponible,284,,Valdemoro,Linares,78,693,142000,Spirit Airlines,2026-07-25,2026-07-25,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
56497,Vacaciones,79488,2025-06-02,,7,No disponible,2576,guillermina1356638@viajes.cl,Logroño,Jaén,31,3764,368000,Turkish Airlines,2025-10-30,2025-11-01,,{},"{""Las Palmas de Gran Canaria"",Murcia}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
58375,Salida con Amigos,79507,2025-08-11,-472000,4,No disponible,472,,Huelva,El Ejido,,478,118000,Aeroméxico,2026-03-21,2026-03-21,,{},,Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
58375,,79511,2025-02-15,1568000,4,No disponible,1568,stjucéchol772@viajes.cl,El Ejido,Ávila,29,4087,,,2026-03-24,2026-03-26,,{},,Primera clase,{},,,,,,,{},,,,,,,,,,{},
58563,,79512,2025-09-15,1080000,8,No disponible,1080,issaol705@viajes.cl,Sanlúcar de Barrameda,Torrelavega,28,1538,135000,,2026-01-22,,,{},{Albacete},Clase económica,{},,,,,,,{},,,,,,,,,,{},
62273,,79643,2026-01-14,2010000,6,No disponible,,sta.4768264@viajes.cl,Tarragona,Rubí,13,2946,-335000,LATAM Airlines,,2026-03-18,,,"{Cáceres,Fuenlabrada,Tarragona}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Vacaciones,79648,2025-01-21,402000,6,No disponible,402,sra.2941122@viajes.cl,Valencia,Reus,48,155,67000,Delta Air Lines,2026-03-23,2026-03-23,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
63625,Cena de Trabajo,79670,2025-02-20,1323000,7,No disponible,1323,grsaga893@viajes.cl,Ferrol,Sanlúcar de Barrameda,11,566,189000,Air Canada,2026-06-01,2026-06-01,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
56042,Vacaciones,79678,2026-03-31,-121000,1,,121,Maríadelrío618@viajes.cl,,Mataró,27,2749,,Air France,2026-08-28,2026-08-29,,{},{},Primera clase,{},,,,,,,{},,,,,,,,,,{},
65703,Salida con Familia,79702,2025-06-16,,8,No disponible,1056,Luzcotto873@viajes.cl,Granada,Paterna,84,2591,132000,,,,,{},"{""Las Palmas de Gran Canaria"",Cuenta,Motril}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
65703,Salida con Familia,79704,2025-03-01,944000,8,No disponible,944,sta.1497953@viajes.cl,,Castellón de la Plana,95,3311,118000,Turkish Airlines,2026-09-06,2026-09-08,,,{Valdemoro},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
64810,Aniversario,79722,2025-03-05,1580000,4,No disponible,1580,amalia8518314@viajes.cl,Sagunto,Santa Lucía de Tirajana,31,3310,395000,British Airways,2025-09-04,2025-09-06,,{},"{""Pozuelo de Alarcón"",Torremolinos}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
64810,Aniversario,79726,2025-08-06,948000,4,No disponible,948,cagasa796@viajes.cl,Santa Lucía de Tirajana,Irún,,3483,237000,EasyJet,,2025-09-11,,,"{""Cornellá de Llobregat"",Cuenta,Barcelona}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
64810,Aniversario,79727,2025-05-31,992000,4,No disponible,992,fehial649@viajes.cl,Irún,Barcelona,16,,248000,KLM,2025-09-11,2025-09-13,,{},"{""Hospitalet de LLobregat"",Valdemoro,Alcoy}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
57352,Salida con Amigos,79808,2025-01-07,1116000,6,No disponible,1116,Claudioescobedo824@viajes.cl,Tarrasa,Murcia,3,3347,186000,All Nippon Airways (ANA),2025-01-23,2025-01-25,,{},"{Valencia,""Sanlúcar de Barrameda"",Zaragoza}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
62657,Cena de Trabajo,79845,2026-06-07,162000,1,No disponible,162,mariano127868@viajes.cl,Jerez de la Frontera,Badajoz,19,1978,162000,Copa Airlines,2026-07-15,2026-07-16,,,"{Torrelavega,Vitoria}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
62657,Cena de Trabajo,79850,2025-01-24,71000,1,,71,miguel9141123@viajes.cl,Badajoz,,66,1641,71000,,2026-07-20,2026-07-21,,{},"{""Collado Villalba""}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
66438,,79875,2025-01-15,360000,6,No disponible,360,juolol339@viajes.cl,Ciudad Real,Albacete,84,580,60000,Qantas,2025-04-12,2025-04-12,,,{},Clase ejecutiva,{},,,,,,,,,,,,,,,,,{},
66438,Aniversario,79876,2025-03-13,912000,6,No disponible,912,lehiqu538@viajes.cl,,,80,700,152000,Qatar Airways,2025-04-12,2025-04-12,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
61007,Salida con Amigos,79881,2025-04-24,1350000,,No disponible,1350,amapgu909@viajes.cl,,Marbella,54,1889,135000,Turkish Airlines,,2025-06-10,,{},{},Clase económica,,,,,,,,{},,,,,,,,,,{},
61007,Salida con Amigos,79887,2025-02-17,2670000,10,No disponible,2670,carlos4847872@viajes.cl,,Talavera de la Reina,74,4178,267000,Singapore Airlines,2025-06-15,2025-06-17,,{},"{Cartagena,Cartagena,Ceuta,""San Sebastián""}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
61007,Salida con Amigos,79888,2025-06-11,3930000,10,No disponible,3930,daniel9564115@viajes.cl,Talavera de la Reina,Cáceres,73,3353,393000,Wizz Air,2025-06-17,2025-06-19,,{},"{""Santa Coloma de Gramanet"",""Ciudad Real""}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
63678,Cena de Trabajo,79899,2025-04-06,560000,5,,560,lupeal718@viajes.cl,Móstoles,Ponferrada,79,1540,112000,Air New Zealand,2025-04-20,2025-04-21,,{},"{""Talavera de la Reina"",Torrevieja}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
63051,Cena de Trabajo,79912,2025-02-23,1120000,10,No disponible,1120,Santiagocarrera200@viajes.cl,Santa Lucía de Tirajana,Estepona,88,2753,112000,,2025-04-02,2025-04-03,,{},"{Baracaldo,""Roquetas de Mar""}",Primera clase,{},,,,,,,{},,,,,,,,,,,
55602,Aniversario,79913,2025-03-27,1220000,10,No disponible,1220,sra.5975480@viajes.cl,Torrevieja,Bilbao,33,1755,,LATAM Airlines,2025-04-19,2025-04-20,,{},{Palencia},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
60996,Salida con Amigos,79920,2025-02-25,498000,3,No disponible,498,Sra.varela141@viajes.cl,Mollet del Vallés,Viladecans,70,2038,166000,JetBlue,2025-04-24,2025-04-25,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
60996,Salida con Amigos,79924,2025-01-01,1047000,3,No disponible,1047,matoan579@viajes.cl,Viladecans,San Cristróbal de la Laguna,95,3133,,Alaska Airlines,2025-04-28,2025-04-30,,{},{Ferrol},Primera clase,,,,,,,,{},,,,,,,,,,{},
64888,Cena de Trabajo,79954,,1330000,10,No disponible,1330,stfloldí535@viajes.cl,Oviedo,Ferrol,6,1285,133000,Singapore Airlines,,2026-10-16,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
56105,Vacaciones,79964,2025-09-13,260000,2,No disponible,260,,Vitoria,Valladolid,24,2996,130000,,2026-10-13,2026-10-15,,,"{""La Línea de la Concepción"",Reus,""Cerdañola del Vallés"",Salamanca}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
55718,Vacaciones,80011,2025-03-22,,7,,-1071,casore427@viajes.cl,Lugo,Zaragoza,64,4279,153000,Singapore Airlines,2025-05-07,2025-05-09,,{},"{Almería,Almería,Almería,Mijas,Vitoria}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
55718,Vacaciones,80012,2025-03-13,-371000,7,No disponible,371,joacto132@viajes.cl,Zaragoza,Ávila,,903,53000,Iberia,,2025-05-09,,{},{Coslada},Clase económica,{},,,,,,,{},,,,,,,,,,{},
63713,Aniversario,80098,2025-02-04,463000,1,No disponible,,laura4786649@viajes.cl,Vigo,Chiclana de la Frontera,18,4082,463000,Air New Zealand,2025-02-15,2025-02-17,,,"{Santander,Móstoles,""Santa Coloma de Gramanet"",Motril}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
63713,Aniversario,80099,2025-02-03,327000,1,No disponible,327,rafael9183312@viajes.cl,Chiclana de la Frontera,,42,3965,327000,United Airlines,2025-02-17,2025-02-19,,{},"{Viladecans,""Palma de Mallorca"",Valencia}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
63713,Aniversario,80100,2025-01-30,422000,1,No disponible,422,sta.3506129@viajes.cl,Torrelavega,Barcelona,68,4256,422000,Qantas,2025-02-19,2025-02-21,,{},"{""Jerez de la Frontera"",Manresa,Lorca}",Primera clase,,,,,,,,{},,,,,,,,,,{},
59417,Salida con Familia,80102,2026-04-20,280000,4,No disponible,,sta.5063904@viajes.cl,León,Córdoba,41,2111,-70000,WestJet,2026-09-15,2026-09-16,,{},{},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
59417,Salida con Familia,80110,2025-11-19,340000,4,No disponible,340,sra.1459233@viajes.cl,Córdoba,,64,749,85000,Frontier Airlines,2026-09-23,2026-09-23,,{},{Huelva},Clase económica,{},,,,,,,{},,,,,,,,,,{},
58382,Salida con Amigos,80128,2025-05-11,,4,No disponible,1556,sra.6277717@viajes.cl,Tarragona,Manresa,31,,389000,EasyJet,2025-08-30,2025-09-01,,{},"{""Santa Cruz de Tenerife"",Vitoria}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
